Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_27B	Ch2_O2_13|T1_27B	Ch3_O2_14|T1_27B	Ch4_O2_15|T1_27B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	23:15:52	221.16	4.1724	4.1729	4.1240	4.1990	27.000	27.000	27.000	27.000
1/27/2019	23:15:54	223.19	4.1737	4.1683	4.1233	4.1978	27.000	27.000	27.000	27.000
1/27/2019	23:15:55	224.62	4.1755	4.1641	4.1241	4.1951	27.000	27.000	27.000	27.000
1/27/2019	23:15:56	225.83	4.1749	4.1617	4.1236	4.1943	27.000	27.000	27.000	27.000
1/27/2019	23:15:58	227.12	4.1749	4.1619	4.1222	4.1955	27.000	27.000	27.000	27.000
1/27/2019	23:15:59	228.50	4.1756	4.1614	4.1228	4.1957	27.000	27.000	27.000	27.000
1/27/2019	23:16:01	230.03	4.1756	4.1606	4.1227	4.1962	27.000	27.000	27.000	27.000
1/27/2019	23:16:03	231.91	4.1751	4.1576	4.1235	4.1939	27.000	27.000	27.000	27.000
1/27/2019	23:16:04	233.44	4.1737	4.1554	4.1215	4.1917	27.000	27.000	27.000	27.000
1/27/2019	23:16:06	235.19	4.1735	4.1554	4.1194	4.1906	27.000	27.000	27.000	27.000
1/27/2019	23:16:07	236.80	4.1759	4.1568	4.1177	4.1895	27.000	27.000	27.000	27.000
1/27/2019	23:16:11	240.70	4.1753	4.1589	4.1173	4.1883	27.000	27.000	27.000	27.000
1/27/2019	23:16:13	242.16	4.1770	4.1597	4.1170	4.1876	27.000	27.000	27.000	27.000
1/27/2019	23:16:14	243.52	4.1770	4.1621	4.1166	4.1891	27.000	27.000	27.000	27.000
1/27/2019	23:16:15	244.78	4.1778	4.1645	4.1162	4.1906	27.000	27.000	27.000	27.000
1/27/2019	23:16:17	246.30	4.1785	4.1637	4.1176	4.1896	27.000	27.000	27.000	27.000
1/27/2019	23:16:18	247.52	4.1751	4.1621	4.1181	4.1870	27.000	27.000	27.000	27.000
