utc_timestamp,sensor_position,value
2022-12-20T14:59:28.000Z,3,28.54
2022-12-20T14:49:28.000Z,1,28.64
2022-12-20T14:49:28.000Z,2,28.66
2022-12-20T14:49:28.000Z,3,28.56
2022-12-20T14:39:28.000Z,1,28.64
2022-12-20T14:39:28.000Z,2,28.66
2022-12-20T14:39:28.000Z,3,28.66
2022-12-20T14:29:28.000Z,1,28.64
2022-12-20T14:29:28.000Z,2,28.66
2022-12-20T14:29:28.000Z,3,28.66
2022-12-20T14:19:28.000Z,1,28.64
2022-12-20T14:19:28.000Z,2,28.64
2022-12-20T14:19:28.000Z,3,28.64
2022-12-20T14:09:28.000Z,1,28.64
2022-12-20T14:09:28.000Z,2,28.66
2022-12-20T14:09:28.000Z,3,28.7
2022-12-20T13:59:28.000Z,1,28.66
2022-12-20T13:59:28.000Z,2,28.68
2022-12-20T13:59:28.000Z,3,28.7
2022-12-20T13:49:28.000Z,1,28.68
2022-12-20T13:49:28.000Z,2,28.7
2022-12-20T13:49:28.000Z,3,28.54
2022-12-20T13:39:28.000Z,1,28.68
2022-12-20T13:39:28.000Z,2,28.7
2022-12-20T13:39:28.000Z,3,28.38
2022-12-20T13:29:28.000Z,1,28.68
2022-12-20T13:29:28.000Z,2,28.7
2022-12-20T13:29:28.000Z,3,28.26
2022-12-20T13:19:28.000Z,1,28.7
2022-12-20T13:19:28.000Z,2,28.72
2022-12-20T13:19:28.000Z,3,28.7
2022-12-20T13:09:28.000Z,1,28.7
2022-12-20T13:09:28.000Z,2,28.72
2022-12-20T13:09:28.000Z,3,28.36
2022-12-20T12:59:28.000Z,1,28.7
2022-12-20T12:59:28.000Z,2,28.72
2022-12-20T12:59:28.000Z,3,27.84
2022-12-20T12:49:28.000Z,1,28.7
2022-12-20T12:49:28.000Z,2,28.72
2022-12-20T12:49:28.000Z,3,27.76
2022-12-20T12:39:28.000Z,1,28.7
2022-12-20T12:39:28.000Z,2,28.72
2022-12-20T12:39:28.000Z,3,28.44
2022-12-20T12:29:28.000Z,1,28.72
2022-12-20T12:29:28.000Z,2,28.74
2022-12-20T12:29:28.000Z,3,28.56
2022-12-20T12:19:28.000Z,1,28.72
2022-12-20T12:19:28.000Z,2,28.74
2022-12-20T12:19:28.000Z,3,28.62
2022-12-20T12:09:28.000Z,1,28.72
2022-12-20T12:09:28.000Z,2,28.74
2022-12-20T12:09:28.000Z,3,28.52
2022-12-20T11:59:28.000Z,1,28.72
2022-12-20T11:59:28.000Z,2,28.74
2022-12-20T11:59:28.000Z,3,28.14
2022-12-20T11:49:28.000Z,1,28.72
2022-12-20T11:49:28.000Z,2,28.74
2022-12-20T11:49:28.000Z,3,28.1
2022-12-20T11:39:28.000Z,1,28.72
2022-12-20T11:39:28.000Z,2,28.74
2022-12-20T11:39:28.000Z,3,28.14
2022-12-20T11:29:28.000Z,1,28.72
2022-12-20T11:29:28.000Z,2,28.74
2022-12-20T11:29:28.000Z,3,28.08
2022-12-20T11:19:28.000Z,1,28.72
2022-12-20T11:19:28.000Z,2,28.72
2022-12-20T11:19:28.000Z,3,28.06
2022-12-20T11:09:28.000Z,1,28.72
2022-12-20T11:09:28.000Z,2,28.74
2022-12-20T11:09:28.000Z,3,28.06
2022-12-20T10:59:28.000Z,1,28.72
2022-12-20T10:59:28.000Z,2,28.74
2022-12-20T10:59:28.000Z,3,28.04
2022-12-20T10:49:28.000Z,1,28.74
2022-12-20T10:49:28.000Z,2,28.76
2022-12-20T10:49:28.000Z,3,28.08
2022-12-20T10:39:28.000Z,1,28.74
2022-12-20T10:39:28.000Z,2,28.76
2022-12-20T10:39:28.000Z,3,28.36
2022-12-20T10:29:28.000Z,1,28.74
2022-12-20T10:29:28.000Z,2,28.76
2022-12-20T10:29:28.000Z,3,28.34
2022-12-20T10:19:28.000Z,1,28.74
2022-12-20T10:19:28.000Z,2,28.76
2022-12-20T10:19:28.000Z,3,28.5
2022-12-20T10:09:28.000Z,1,28.76
2022-12-20T10:09:28.000Z,2,28.76
2022-12-20T10:09:28.000Z,3,28.78
2022-12-20T09:59:28.000Z,1,28.76
2022-12-20T09:59:28.000Z,2,28.78
2022-12-20T09:59:28.000Z,3,28.78
2022-12-20T09:49:28.000Z,1,28.76
2022-12-20T09:49:28.000Z,2,28.78
2022-12-20T09:49:28.000Z,3,28.8
2022-12-20T09:39:28.000Z,1,28.76
2022-12-20T09:39:28.000Z,2,28.78
2022-12-20T09:39:28.000Z,3,28.8
2022-12-20T09:29:28.000Z,1,28.76
2022-12-20T09:29:28.000Z,2,28.78
2022-12-20T09:29:28.000Z,3,28.8
2022-12-20T09:19:28.000Z,1,28.76
2022-12-20T09:19:28.000Z,2,28.78
2022-12-20T09:19:28.000Z,3,28.8
2022-12-20T09:09:28.000Z,1,28.76
2022-12-20T09:09:28.000Z,2,28.78
2022-12-20T09:09:28.000Z,3,28.8
2022-12-20T08:59:28.000Z,1,28.78
2022-12-20T08:59:28.000Z,2,28.78
2022-12-20T08:59:28.000Z,3,28.8
2022-12-20T08:49:28.000Z,1,28.78
2022-12-20T08:49:28.000Z,2,28.78
2022-12-20T08:49:28.000Z,3,28.8
2022-12-20T08:39:28.000Z,1,28.78
2022-12-20T08:39:28.000Z,2,28.78
2022-12-20T08:39:28.000Z,3,28.8
2022-12-20T08:29:28.000Z,1,28.78
2022-12-20T08:29:28.000Z,2,28.78
2022-12-20T08:29:28.000Z,3,28.8
2022-12-20T08:19:28.000Z,1,28.78
2022-12-20T08:19:28.000Z,2,28.78
2022-12-20T08:19:28.000Z,3,28.8
2022-12-20T08:09:28.000Z,1,28.78
2022-12-20T08:09:28.000Z,2,28.8
2022-12-20T08:09:28.000Z,3,28.8
2022-12-20T07:59:28.000Z,1,28.8
2022-12-20T07:59:28.000Z,2,28.8
2022-12-20T07:59:28.000Z,3,28.8
2022-12-20T07:49:28.000Z,1,28.8
2022-12-20T07:49:28.000Z,2,28.8
2022-12-20T07:49:28.000Z,3,28.8
2022-12-20T07:39:28.000Z,1,28.8
2022-12-20T07:39:28.000Z,2,28.8
2022-12-20T07:39:28.000Z,3,28.8
2022-12-20T07:29:28.000Z,1,28.8
2022-12-20T07:29:28.000Z,2,28.78
2022-12-20T07:29:28.000Z,3,28.8
2022-12-20T07:19:28.000Z,1,28.82
2022-12-20T07:19:28.000Z,2,28.8
2022-12-20T07:19:28.000Z,3,28.8
2022-12-20T07:09:28.000Z,1,28.8
2022-12-20T07:09:28.000Z,2,28.8
2022-12-20T07:09:28.000Z,3,28.8
2022-12-20T06:59:28.000Z,1,28.78
2022-12-20T06:59:28.000Z,2,28.8
2022-12-20T06:59:28.000Z,3,28.82
2022-12-20T06:49:28.000Z,1,28.78
2022-12-20T06:49:28.000Z,2,28.8
2022-12-20T06:49:28.000Z,3,28.82
2022-12-20T06:39:28.000Z,1,28.8
2022-12-20T06:39:28.000Z,2,28.8
2022-12-20T06:39:28.000Z,3,28.82
2022-12-20T06:29:28.000Z,1,28.8
2022-12-20T06:29:28.000Z,2,28.8
2022-12-20T06:29:28.000Z,3,28.84
2022-12-20T06:19:28.000Z,1,28.8
2022-12-20T06:19:28.000Z,2,28.82
2022-12-20T06:19:28.000Z,3,28.84
2022-12-20T06:09:28.000Z,1,28.8
2022-12-20T06:09:28.000Z,2,28.82
2022-12-20T06:09:28.000Z,3,28.84
2022-12-20T05:59:28.000Z,1,28.8
2022-12-20T05:59:28.000Z,2,28.82
2022-12-20T05:59:28.000Z,3,28.84
2022-12-20T05:49:28.000Z,1,28.78
2022-12-20T05:49:28.000Z,2,28.8
2022-12-20T05:49:28.000Z,3,28.84
2022-12-20T05:39:28.000Z,1,28.78
2022-12-20T05:39:28.000Z,2,28.82
2022-12-20T05:39:28.000Z,3,28.82
2022-12-20T05:29:28.000Z,1,28.8
2022-12-20T05:29:28.000Z,2,28.82
2022-12-20T05:29:28.000Z,3,28.82
2022-12-20T05:19:28.000Z,1,28.8
2022-12-20T05:19:28.000Z,2,28.82
2022-12-20T05:19:28.000Z,3,28.82
2022-12-20T05:09:28.000Z,1,28.82
2022-12-20T05:09:28.000Z,2,28.82
2022-12-20T05:09:28.000Z,3,28.84
2022-12-20T04:59:28.000Z,1,28.82
2022-12-20T04:59:28.000Z,2,28.82
2022-12-20T04:59:28.000Z,3,28.84
2022-12-20T04:49:28.000Z,1,28.84
2022-12-20T04:49:28.000Z,2,28.84
2022-12-20T04:49:28.000Z,3,28.84
2022-12-20T04:39:28.000Z,1,28.86
2022-12-20T04:39:28.000Z,2,28.86
2022-12-20T04:39:28.000Z,3,28.84
2022-12-20T04:29:28.000Z,1,28.86
2022-12-20T04:29:28.000Z,2,28.84
2022-12-20T04:29:28.000Z,3,28.82
2022-12-20T04:19:28.000Z,1,28.86
2022-12-20T04:19:28.000Z,2,28.82
2022-12-20T04:19:28.000Z,3,28.82
2022-12-20T04:09:28.000Z,1,28.84
2022-12-20T04:09:28.000Z,2,28.8
2022-12-20T04:09:28.000Z,3,28.82
2022-12-20T03:59:28.000Z,1,28.86
2022-12-20T03:59:28.000Z,2,28.8
2022-12-20T03:59:28.000Z,3,28.82
2022-12-20T03:49:28.000Z,1,28.88
2022-12-20T03:49:28.000Z,2,28.82
2022-12-20T03:49:28.000Z,3,28.82
2022-12-20T03:39:28.000Z,1,28.9
2022-12-20T03:39:28.000Z,2,28.82
2022-12-20T03:39:28.000Z,3,28.82
2022-12-20T03:29:28.000Z,1,28.92
2022-12-20T03:29:28.000Z,2,28.82
2022-12-20T03:29:28.000Z,3,28.82
2022-12-20T03:19:28.000Z,1,28.86
2022-12-20T03:19:28.000Z,2,28.8
2022-12-20T03:19:28.000Z,3,28.82
2022-12-20T03:09:28.000Z,1,28.82
2022-12-20T03:09:28.000Z,2,28.82
2022-12-20T03:09:28.000Z,3,28.82
2022-12-20T02:59:28.000Z,1,28.82
2022-12-20T02:59:28.000Z,2,28.82
2022-12-20T02:59:28.000Z,3,28.8
2022-12-20T02:49:28.000Z,1,28.82
2022-12-20T02:49:28.000Z,2,28.8
2022-12-20T02:49:28.000Z,3,28.8
2022-12-20T02:39:28.000Z,1,28.78
2022-12-20T02:39:28.000Z,2,28.78
2022-12-20T02:39:28.000Z,3,28.8
2022-12-20T02:29:28.000Z,1,28.76
2022-12-20T02:29:28.000Z,2,28.78
2022-12-20T02:29:28.000Z,3,28.8
2022-12-20T02:19:28.000Z,1,28.76
2022-12-20T02:19:28.000Z,2,28.78
2022-12-20T02:19:28.000Z,3,28.8
2022-12-20T02:09:28.000Z,1,28.78
2022-12-20T02:09:28.000Z,2,28.76
2022-12-20T02:09:28.000Z,3,28.8
2022-12-20T01:59:28.000Z,1,28.82
2022-12-20T01:59:28.000Z,2,28.76
2022-12-20T01:59:28.000Z,3,28.8
2022-12-20T01:49:28.000Z,1,28.82
2022-12-20T01:49:28.000Z,2,28.76
2022-12-20T01:49:28.000Z,3,28.8
2022-12-20T01:39:28.000Z,1,28.76
2022-12-20T01:39:28.000Z,2,28.76
2022-12-20T01:39:28.000Z,3,28.8
2022-12-20T01:29:28.000Z,1,28.76
2022-12-20T01:29:28.000Z,2,28.76
2022-12-20T01:29:28.000Z,3,28.8
2022-12-20T01:19:28.000Z,1,28.76
2022-12-20T01:19:28.000Z,2,28.76
2022-12-20T01:19:28.000Z,3,28.8
2022-12-20T01:09:28.000Z,1,28.76
2022-12-20T01:09:28.000Z,2,28.76
2022-12-20T01:09:28.000Z,3,28.8
2022-12-20T00:59:28.000Z,1,28.78
2022-12-20T00:59:28.000Z,2,28.76
2022-12-20T00:59:28.000Z,3,28.8
2022-12-20T00:49:28.000Z,1,28.8
2022-12-20T00:49:28.000Z,2,28.76
2022-12-20T00:49:28.000Z,3,28.8
2022-12-20T00:39:28.000Z,1,28.8
2022-12-20T00:39:28.000Z,2,28.76
2022-12-20T00:39:28.000Z,3,28.8
2022-12-20T00:29:28.000Z,1,28.8
2022-12-20T00:29:28.000Z,2,28.76
2022-12-20T00:29:28.000Z,3,28.8
2022-12-20T00:19:28.000Z,1,28.78
2022-12-20T00:19:28.000Z,2,28.76
2022-12-20T00:19:28.000Z,3,28.78
2022-12-20T00:09:28.000Z,1,28.78
2022-12-20T00:09:28.000Z,2,28.74
2022-12-20T00:09:28.000Z,3,28.78
2022-12-19T23:59:28.000Z,1,28.8
2022-12-19T23:59:28.000Z,2,28.74
2022-12-19T23:59:28.000Z,3,28.76
2022-12-19T23:49:28.000Z,1,28.8
2022-12-19T23:49:28.000Z,2,28.74
2022-12-19T23:49:28.000Z,3,28.76
2022-12-19T23:39:28.000Z,1,28.78
2022-12-19T23:39:28.000Z,2,28.74
2022-12-19T23:39:28.000Z,3,28.76
2022-12-19T23:29:28.000Z,1,28.76
2022-12-19T23:29:28.000Z,2,28.74
2022-12-19T23:29:28.000Z,3,28.76
2022-12-19T23:19:28.000Z,1,28.78
2022-12-19T23:19:28.000Z,2,28.74
2022-12-19T23:19:28.000Z,3,28.76
2022-12-19T23:09:28.000Z,1,28.78
2022-12-19T23:09:28.000Z,2,28.74
2022-12-19T23:09:28.000Z,3,28.76
2022-12-19T22:59:28.000Z,1,28.8
2022-12-19T22:59:28.000Z,2,28.74
2022-12-19T22:59:28.000Z,3,28.76
2022-12-19T22:49:28.000Z,1,28.8
2022-12-19T22:49:28.000Z,2,28.74
2022-12-19T22:49:28.000Z,3,28.76
2022-12-19T22:39:28.000Z,1,28.8
2022-12-19T22:39:28.000Z,2,28.74
2022-12-19T22:39:28.000Z,3,28.76
2022-12-19T22:29:28.000Z,1,28.8
2022-12-19T22:29:28.000Z,2,28.74
2022-12-19T22:29:28.000Z,3,28.76
2022-12-19T22:19:28.000Z,1,28.78
2022-12-19T22:19:28.000Z,2,28.74
2022-12-19T22:19:28.000Z,3,28.76
2022-12-19T22:09:28.000Z,1,28.78
2022-12-19T22:09:28.000Z,2,28.74
2022-12-19T22:09:28.000Z,3,28.76
2022-12-19T21:59:28.000Z,1,28.78
2022-12-19T21:59:28.000Z,2,28.74
2022-12-19T21:59:28.000Z,3,28.76
2022-12-19T21:49:28.000Z,1,28.8
2022-12-19T21:49:28.000Z,2,28.74
2022-12-19T21:49:28.000Z,3,28.76
2022-12-19T21:39:28.000Z,1,28.76
2022-12-19T21:39:28.000Z,2,28.74
2022-12-19T21:39:28.000Z,3,28.76
2022-12-19T21:29:28.000Z,1,28.78
2022-12-19T21:29:28.000Z,2,28.72
2022-12-19T21:29:28.000Z,3,28.76
2022-12-19T21:19:28.000Z,1,28.76
2022-12-19T21:19:28.000Z,2,28.72
2022-12-19T21:19:28.000Z,3,28.76
2022-12-19T21:09:28.000Z,1,28.76
2022-12-19T21:09:28.000Z,2,28.72
2022-12-19T21:09:28.000Z,3,28.76
2022-12-19T20:59:28.000Z,1,28.82
2022-12-19T20:59:28.000Z,2,28.72
2022-12-19T20:59:28.000Z,3,28.76
2022-12-19T20:49:28.000Z,1,28.84
2022-12-19T20:49:28.000Z,2,28.74
2022-12-19T20:49:28.000Z,3,28.76
2022-12-19T20:39:28.000Z,1,28.8
2022-12-19T20:39:28.000Z,2,28.68
2022-12-19T20:39:28.000Z,3,28.74
2022-12-19T20:29:28.000Z,1,28.78
2022-12-19T20:29:28.000Z,2,28.68
2022-12-19T20:29:28.000Z,3,28.74
2022-12-19T20:19:28.000Z,1,28.78
2022-12-19T20:19:28.000Z,2,28.68
2022-12-19T20:19:28.000Z,3,28.74
2022-12-19T20:09:28.000Z,1,28.76
2022-12-19T20:09:28.000Z,2,28.68
2022-12-19T20:09:28.000Z,3,28.74
2022-12-19T19:59:28.000Z,1,28.68
2022-12-19T19:59:28.000Z,2,28.66
2022-12-19T19:59:28.000Z,3,28.72
2022-12-19T19:49:28.000Z,1,28.72
2022-12-19T19:49:28.000Z,2,28.66
2022-12-19T19:49:28.000Z,3,28.74
2022-12-19T19:39:28.000Z,1,28.74
2022-12-19T19:39:28.000Z,2,28.68
2022-12-19T19:39:28.000Z,3,28.72
2022-12-19T19:29:28.000Z,1,28.74
2022-12-19T19:29:28.000Z,2,28.68
2022-12-19T19:29:28.000Z,3,28.72
2022-12-19T19:19:28.000Z,1,28.7
2022-12-19T19:19:28.000Z,2,28.66
2022-12-19T19:19:28.000Z,3,28.72
2022-12-19T19:09:28.000Z,1,28.68
2022-12-19T19:09:28.000Z,2,28.66
2022-12-19T19:09:28.000Z,3,28.74
2022-12-19T18:59:28.000Z,1,28.68
2022-12-19T18:59:28.000Z,2,28.66
2022-12-19T18:59:28.000Z,3,28.74
2022-12-19T18:49:28.000Z,1,28.66
2022-12-19T18:49:28.000Z,2,28.66
2022-12-19T18:49:28.000Z,3,28.74
2022-12-19T18:39:28.000Z,1,28.66
2022-12-19T18:39:28.000Z,2,28.66
2022-12-19T18:39:28.000Z,3,28.74
2022-12-19T18:29:28.000Z,1,28.66
2022-12-19T18:29:28.000Z,2,28.66
2022-12-19T18:29:28.000Z,3,28.74
2022-12-19T18:19:28.000Z,1,28.66
2022-12-19T18:19:28.000Z,2,28.66
2022-12-19T18:19:28.000Z,3,28.74
2022-12-19T18:09:28.000Z,1,28.64
2022-12-19T18:09:28.000Z,2,28.64
2022-12-19T18:09:28.000Z,3,28.72
2022-12-19T17:59:28.000Z,1,28.64
2022-12-19T17:59:28.000Z,2,28.64
2022-12-19T17:59:28.000Z,3,28.74
2022-12-19T17:49:28.000Z,1,28.64
2022-12-19T17:49:28.000Z,2,28.66
2022-12-19T17:49:28.000Z,3,28.74
2022-12-19T17:39:28.000Z,1,28.64
2022-12-19T17:39:28.000Z,2,28.66
2022-12-19T17:39:28.000Z,3,28.74
2022-12-19T17:29:28.000Z,1,28.64
2022-12-19T17:29:28.000Z,2,28.66
2022-12-19T17:29:28.000Z,3,28.76
2022-12-19T17:19:28.000Z,1,28.66
2022-12-19T17:19:28.000Z,2,28.68
2022-12-19T17:19:28.000Z,3,28.74
2022-12-19T17:09:28.000Z,1,28.66
2022-12-19T17:09:28.000Z,2,28.68
2022-12-19T17:09:28.000Z,3,28.74
2022-12-19T16:59:28.000Z,1,28.66
2022-12-19T16:59:28.000Z,2,28.68
2022-12-19T16:59:28.000Z,3,28.74
2022-12-19T16:49:28.000Z,1,28.66
2022-12-19T16:49:28.000Z,2,28.68
2022-12-19T16:49:28.000Z,3,28.74
2022-12-19T16:39:28.000Z,1,28.64
2022-12-19T16:39:28.000Z,2,28.68
2022-12-19T16:39:28.000Z,3,28.74
2022-12-19T16:29:28.000Z,1,28.64
2022-12-19T16:29:28.000Z,2,28.68
2022-12-19T16:29:28.000Z,3,28.74
2022-12-19T16:19:28.000Z,1,28.64
2022-12-19T16:19:28.000Z,2,28.66
2022-12-19T16:19:28.000Z,3,28.74
2022-12-19T16:09:28.000Z,1,28.64
2022-12-19T16:09:28.000Z,2,28.66
2022-12-19T16:09:28.000Z,3,28.74
2022-12-19T15:59:28.000Z,1,28.64
2022-12-19T15:59:28.000Z,2,28.66
2022-12-19T15:59:28.000Z,3,28.74
2022-12-19T15:49:28.000Z,1,28.66
2022-12-19T15:49:28.000Z,2,28.68
2022-12-19T15:49:28.000Z,3,28.74
2022-12-19T15:39:28.000Z,1,28.66
2022-12-19T15:39:28.000Z,2,28.68
2022-12-19T15:39:28.000Z,3,28.74
2022-12-19T15:29:28.000Z,1,28.66
2022-12-19T15:29:28.000Z,2,28.68
2022-12-19T15:29:28.000Z,3,28.74
2022-12-19T15:19:28.000Z,1,28.66
2022-12-19T15:19:28.000Z,2,28.68
2022-12-19T15:19:28.000Z,3,28.76
2022-12-19T15:09:28.000Z,1,28.66
2022-12-19T15:09:28.000Z,2,28.68
2022-12-19T15:09:28.000Z,3,28.76
2022-12-19T14:59:28.000Z,1,28.66
2022-12-19T14:59:28.000Z,2,28.68
2022-12-19T14:59:28.000Z,3,28.76
2022-12-19T14:49:28.000Z,1,28.64
2022-12-19T14:49:28.000Z,2,28.68
2022-12-19T14:49:28.000Z,3,28.76
2022-12-19T14:39:28.000Z,1,28.66
2022-12-19T14:39:28.000Z,2,28.68
2022-12-19T14:39:28.000Z,3,28.76
2022-12-19T14:29:28.000Z,1,28.66
2022-12-19T14:29:28.000Z,2,28.7
2022-12-19T14:29:28.000Z,3,28.76
2022-12-19T14:19:28.000Z,1,28.66
2022-12-19T14:19:28.000Z,2,28.7
2022-12-19T14:19:28.000Z,3,28.76
2022-12-19T14:09:28.000Z,1,28.64
2022-12-19T14:09:28.000Z,2,28.7
2022-12-19T14:09:28.000Z,3,28.76
2022-12-19T13:59:28.000Z,1,28.64
2022-12-19T13:59:28.000Z,2,28.7
2022-12-19T13:59:28.000Z,3,28.74
2022-12-19T13:49:28.000Z,1,28.64
2022-12-19T13:49:28.000Z,2,28.7
2022-12-19T13:49:28.000Z,3,28.74
2022-12-19T13:39:28.000Z,1,28.64
2022-12-19T13:39:28.000Z,2,28.68
2022-12-19T13:39:28.000Z,3,28.72
2022-12-19T13:29:28.000Z,1,28.68
2022-12-19T13:29:28.000Z,2,28.7
2022-12-19T13:29:28.000Z,3,28.74
2022-12-19T13:19:28.000Z,1,28.68
2022-12-19T13:19:28.000Z,2,28.7
2022-12-19T13:19:28.000Z,3,28.72
2022-12-19T13:09:28.000Z,1,28.66
2022-12-19T13:09:28.000Z,2,28.7
2022-12-19T13:09:28.000Z,3,28.72
2022-12-19T12:59:28.000Z,1,28.66
2022-12-19T12:59:28.000Z,2,28.7
2022-12-19T12:59:28.000Z,3,28.7
2022-12-19T12:49:28.000Z,1,28.68
2022-12-19T12:49:28.000Z,2,28.7
2022-12-19T12:49:28.000Z,3,28.7
2022-12-19T12:39:28.000Z,1,28.7
2022-12-19T12:39:28.000Z,2,28.7
2022-12-19T12:39:28.000Z,3,28.72
2022-12-19T12:29:28.000Z,1,28.7
2022-12-19T12:29:28.000Z,2,28.7
2022-12-19T12:29:28.000Z,3,28.72
2022-12-19T12:19:28.000Z,1,28.7
2022-12-19T12:19:28.000Z,2,28.7
2022-12-19T12:19:28.000Z,3,28.7
2022-12-19T12:09:28.000Z,1,28.7
2022-12-19T12:09:28.000Z,2,28.7
2022-12-19T12:09:28.000Z,3,28.7
2022-12-19T11:59:28.000Z,1,28.72
2022-12-19T11:59:28.000Z,2,28.7
2022-12-19T11:59:28.000Z,3,28.68
2022-12-19T11:49:28.000Z,1,28.74
2022-12-19T11:49:28.000Z,2,28.72
2022-12-19T11:49:28.000Z,3,28.68
2022-12-19T11:39:28.000Z,1,28.74
2022-12-19T11:39:28.000Z,2,28.72
2022-12-19T11:39:28.000Z,3,28.68
2022-12-19T11:29:28.000Z,1,28.74
2022-12-19T11:29:28.000Z,2,28.7
2022-12-19T11:29:28.000Z,3,28.68
2022-12-19T11:19:28.000Z,1,28.74
2022-12-19T11:19:28.000Z,2,28.7
2022-12-19T11:19:28.000Z,3,28.66
2022-12-19T11:09:28.000Z,1,28.74
2022-12-19T11:09:28.000Z,2,28.7
2022-12-19T11:09:28.000Z,3,28.64
2022-12-19T10:59:28.000Z,1,28.72
2022-12-19T10:59:28.000Z,2,28.7
2022-12-19T10:59:28.000Z,3,28.6
2022-12-19T10:49:28.000Z,1,28.72
2022-12-19T10:49:28.000Z,2,28.7
2022-12-19T10:49:28.000Z,3,28.64
2022-12-19T10:39:28.000Z,1,28.72
2022-12-19T10:39:28.000Z,2,28.72
2022-12-19T10:39:28.000Z,3,28.64
2022-12-19T10:29:28.000Z,1,28.72
2022-12-19T10:29:28.000Z,2,28.72
2022-12-19T10:29:28.000Z,3,28.58
2022-12-19T10:19:28.000Z,1,28.7
2022-12-19T10:19:28.000Z,2,28.7
2022-12-19T10:19:28.000Z,3,28.6
2022-12-19T10:09:28.000Z,1,28.72
2022-12-19T10:09:28.000Z,2,28.7
2022-12-19T10:09:28.000Z,3,28.6
2022-12-19T09:59:28.000Z,1,28.7
2022-12-19T09:59:28.000Z,2,28.7
2022-12-19T09:59:28.000Z,3,28.64
2022-12-19T09:49:28.000Z,1,28.7
2022-12-19T09:49:28.000Z,2,28.72
2022-12-19T09:49:28.000Z,3,28.68
2022-12-19T09:39:28.000Z,1,28.72
2022-12-19T09:39:28.000Z,2,28.7
2022-12-19T09:39:28.000Z,3,28.68
2022-12-19T09:29:28.000Z,1,28.74
2022-12-19T09:29:28.000Z,2,28.72
2022-12-19T09:29:28.000Z,3,28.68
2022-12-19T09:19:28.000Z,1,28.74
2022-12-19T09:19:28.000Z,2,28.74
2022-12-19T09:19:28.000Z,3,28.72
2022-12-19T09:09:28.000Z,1,28.76
2022-12-19T09:09:28.000Z,2,28.76
2022-12-19T09:09:28.000Z,3,28.7
2022-12-19T08:59:28.000Z,1,28.74
2022-12-19T08:59:28.000Z,2,28.76
2022-12-19T08:59:28.000Z,3,28.7
2022-12-19T08:49:28.000Z,1,28.74
2022-12-19T08:49:28.000Z,2,28.76
2022-12-19T08:49:28.000Z,3,28.7
2022-12-19T08:39:28.000Z,1,28.72
2022-12-19T08:39:28.000Z,2,28.72
2022-12-19T08:39:28.000Z,3,28.7
2022-12-19T08:29:28.000Z,1,28.74
2022-12-19T08:29:28.000Z,2,28.72
2022-12-19T08:29:28.000Z,3,28.72
2022-12-19T08:19:28.000Z,1,28.76
2022-12-19T08:19:28.000Z,2,28.76
2022-12-19T08:19:28.000Z,3,28.76
2022-12-19T08:09:28.000Z,1,28.76
2022-12-19T08:09:28.000Z,2,28.78
2022-12-19T08:09:28.000Z,3,28.78
2022-12-19T07:59:28.000Z,1,28.76
2022-12-19T07:59:28.000Z,2,28.78
2022-12-19T07:59:28.000Z,3,28.78
2022-12-19T07:49:28.000Z,1,28.76
2022-12-19T07:49:28.000Z,2,28.78
2022-12-19T07:49:28.000Z,3,28.78
2022-12-19T07:39:28.000Z,1,28.76
2022-12-19T07:39:28.000Z,2,28.76
2022-12-19T07:39:28.000Z,3,28.78
2022-12-19T07:29:28.000Z,1,28.8
2022-12-19T07:29:28.000Z,2,28.78
2022-12-19T07:29:28.000Z,3,28.76
2022-12-19T07:19:28.000Z,1,28.78
2022-12-19T07:19:28.000Z,2,28.78
2022-12-19T07:19:28.000Z,3,28.76
2022-12-19T07:09:28.000Z,1,28.78
2022-12-19T07:09:28.000Z,2,28.78
2022-12-19T07:09:28.000Z,3,28.76
2022-12-19T06:59:28.000Z,1,28.82
2022-12-19T06:59:28.000Z,2,28.8
2022-12-19T06:59:28.000Z,3,28.76
2022-12-19T06:49:28.000Z,1,28.82
2022-12-19T06:49:28.000Z,2,28.8
2022-12-19T06:49:28.000Z,3,28.74
2022-12-19T06:39:28.000Z,1,28.82
2022-12-19T06:39:28.000Z,2,28.78
2022-12-19T06:39:28.000Z,3,28.66
2022-12-19T06:29:28.000Z,1,28.84
2022-12-19T06:29:28.000Z,2,28.78
2022-12-19T06:29:28.000Z,3,28.74
2022-12-19T06:19:28.000Z,1,28.84
2022-12-19T06:19:28.000Z,2,28.76
2022-12-19T06:19:28.000Z,3,28.66
2022-12-19T06:09:28.000Z,1,28.84
2022-12-19T06:09:28.000Z,2,28.72
2022-12-19T06:09:28.000Z,3,28.56
2022-12-19T05:59:28.000Z,1,28.78
2022-12-19T05:59:28.000Z,2,28.72
2022-12-19T05:59:28.000Z,3,28.66
2022-12-19T05:49:28.000Z,1,28.76
2022-12-19T05:49:28.000Z,2,28.72
2022-12-19T05:49:28.000Z,3,28.38
2022-12-19T05:39:28.000Z,1,28.76
2022-12-19T05:39:28.000Z,2,28.72
2022-12-19T05:39:28.000Z,3,28.56
2022-12-19T05:29:28.000Z,1,28.76
2022-12-19T05:29:28.000Z,2,28.74
2022-12-19T05:29:28.000Z,3,28.6
2022-12-19T05:19:28.000Z,1,28.76
2022-12-19T05:19:28.000Z,2,28.72
2022-12-19T05:19:28.000Z,3,28.66
2022-12-19T05:09:28.000Z,1,28.76
