Date	Time_HH:MM:SS	Time_sec	Ch1_O2_09|T1_29.5B	Ch2_O2_13|T1_29.5B	Ch3_O2_14|T1_29.5B	Ch4_O2_15|T1_29.5B	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	22:11:58	365.83	3.8077	4.0713	3.9755	3.9921	29.500	29.500	29.500	29.500
1/27/2019	22:11:59	367.28	3.8079	4.0707	3.9764	3.9918	29.500	29.500	29.500	29.500
1/27/2019	22:12:01	368.53	3.8034	4.0674	3.9779	3.9901	29.500	29.500	29.500	29.500
1/27/2019	22:12:02	369.94	3.8023	4.0663	3.9763	3.9907	29.500	29.500	29.500	29.500
1/27/2019	22:12:03	371.22	3.8012	4.0667	3.9749	3.9912	29.500	29.500	29.500	29.500
1/27/2019	22:12:05	372.78	3.8028	4.0656	3.9755	3.9922	29.500	29.500	29.500	29.500
1/27/2019	22:12:07	374.44	3.8023	4.0661	3.9772	3.9937	29.500	29.500	29.500	29.500
1/27/2019	22:12:08	375.87	3.8008	4.0655	3.9767	3.9962	29.500	29.500	29.500	29.500
1/27/2019	22:12:09	377.14	3.7995	4.0666	3.9746	3.9945	29.500	29.500	29.500	29.500
1/27/2019	22:12:11	378.39	3.7971	4.0668	3.9728	3.9907	29.500	29.500	29.500	29.500
1/27/2019	22:12:13	380.55	3.7956	4.0666	3.9731	3.9865	29.500	29.500	29.500	29.500
1/27/2019	22:12:14	382.05	3.7950	4.0679	3.9746	3.9879	29.500	29.500	29.500	29.500
1/27/2019	22:12:16	383.45	3.7922	4.0672	3.9741	3.9902	29.500	29.500	29.500	29.500
1/27/2019	22:12:17	384.77	3.7926	4.0665	3.9732	3.9910	29.500	29.500	29.500	29.500
1/27/2019	22:12:18	386.27	3.7915	4.0661	3.9704	3.9915	29.500	29.500	29.500	29.500
1/27/2019	22:12:20	387.81	3.7934	4.0676	3.9701	3.9909	29.500	29.500	29.500	29.500
1/27/2019	22:12:21	389.22	3.7928	4.0686	3.9702	3.9907	29.500	29.500	29.500	29.500
1/27/2019	22:12:23	390.94	3.7921	4.0689	3.9708	3.9875	29.500	29.500	29.500	29.500
1/27/2019	22:12:24	392.22	3.7904	4.0672	3.9717	3.9861	29.500	29.500	29.500	29.500
