Date	Time_HH:MM:SS	Time_sec	Ch1_O2_08_T0	Ch2_O2_09_T0	Ch3_O2_13_T0	Ch4_O2_14_T0	Ch1_Temp	Ch2_Temp	Ch3_Temp	Ch4_Temp
1/27/2019	14:42:11	377.30	4.3293	4.2233	4.3775	4.3746	27.000	27.000	27.000	27.000
1/27/2019	14:42:13	378.58	4.3283	4.2218	4.3789	4.3761	27.000	27.000	27.000	27.000
1/27/2019	14:42:14	379.91	4.3271	4.2202	4.3784	4.3773	27.000	27.000	27.000	27.000
1/27/2019	14:42:15	381.33	4.3268	4.2161	4.3784	4.3746	27.000	27.000	27.000	27.000
1/27/2019	14:42:17	382.84	4.3238	4.2144	4.3774	4.3735	27.000	27.000	27.000	27.000
1/27/2019	14:42:19	384.56	4.3240	4.2149	4.3783	4.3732	27.000	27.000	27.000	27.000
1/27/2019	14:42:20	385.86	4.3238	4.2158	4.3783	4.3761	27.000	27.000	27.000	27.000
1/27/2019	14:42:21	387.27	4.3240	4.2156	4.3789	4.3754	27.000	27.000	27.000	27.000
1/27/2019	14:42:23	388.87	4.3231	4.2134	4.3778	4.3745	27.000	27.000	27.000	27.000
1/27/2019	14:42:25	390.50	4.3226	4.2113	4.3763	4.3741	27.000	27.000	27.000	27.000
1/27/2019	14:42:26	391.83	4.3240	4.2095	4.3766	4.3756	27.000	27.000	27.000	27.000
1/27/2019	14:42:27	393.34	4.3257	4.2085	4.3762	4.3757	27.000	27.000	27.000	27.000
1/27/2019	14:42:29	395.11	4.3237	4.2058	4.3766	4.3737	27.000	27.000	27.000	27.000
1/27/2019	14:42:31	396.50	4.3243	4.2048	4.3768	4.3734	27.000	27.000	27.000	27.000
1/27/2019	14:42:32	397.97	4.3232	4.2024	4.3771	4.3743	27.000	27.000	27.000	27.000
1/27/2019	14:42:33	399.41	4.3217	4.2035	4.3781	4.3755	27.000	27.000	27.000	27.000
1/27/2019	14:42:35	400.80	4.3226	4.2033	4.3778	4.3764	27.000	27.000	27.000	27.000
1/27/2019	14:42:36	402.19	4.3226	4.2024	4.3781	4.3776	27.000	27.000	27.000	27.000
1/27/2019	14:42:38	403.47	4.3231	4.2012	4.3774	4.3761	27.000	27.000	27.000	27.000
1/27/2019	14:42:39	404.80	4.3198	4.1987	4.3762	4.3750	27.000	27.000	27.000	27.000
1/27/2019	14:42:40	406.25	4.3189	4.1991	4.3764	4.3732	27.000	27.000	27.000	27.000
1/27/2019	14:42:42	408.22	4.3198	4.2001	4.3748	4.3744	27.000	27.000	27.000	27.000
1/27/2019	14:42:44	409.55	4.3195	4.1983	4.3748	4.3740	27.000	27.000	27.000	27.000
1/27/2019	14:42:45	410.95	4.3191	4.1980	4.3737	4.3728	27.000	27.000	27.000	27.000
1/27/2019	14:42:46	412.37	4.3180	4.1954	4.3749	4.3718	27.000	27.000	27.000	27.000
1/27/2019	14:42:48	413.78	4.3183	4.1967	4.3768	4.3735	27.000	27.000	27.000	27.000
1/27/2019	14:42:49	415.23	4.3178	4.1950	4.3768	4.3767	27.000	27.000	27.000	27.000
1/27/2019	14:42:51	416.52	4.3177	4.1948	4.3786	4.3774	27.000	27.000	27.000	27.000
1/27/2019	14:42:52	417.86	4.3181	4.1927	4.3771	4.3773	27.000	27.000	27.000	27.000
1/27/2019	14:42:53	419.31	4.3170	4.1918	4.3774	4.3760	27.000	27.000	27.000	27.000
1/27/2019	14:42:55	420.58	4.3184	4.1890	4.3746	4.3761	27.000	27.000	27.000	27.000
1/27/2019	14:42:56	421.81	4.3186	4.1898	4.3737	4.3757	27.000	27.000	27.000	27.000
1/27/2019	14:42:58	423.73	4.3197	4.1881	4.3725	4.3744	27.000	27.000	27.000	27.000
1/27/2019	14:42:59	425.11	4.3189	4.1890	4.3736	4.3729	27.000	27.000	27.000	27.000
1/27/2019	14:43:00	426.36	4.3186	4.1877	4.3739	4.3738	27.000	27.000	27.000	27.000
1/27/2019	14:43:02	427.58	4.3188	4.1875	4.3744	4.3738	27.000	27.000	27.000	27.000
1/27/2019	14:43:03	429.02	4.3191	4.1877	4.3713	4.3754	27.000	27.000	27.000	27.000
1/27/2019	14:43:04	430.25	4.3178	4.1872	4.3715	4.3745	27.000	27.000	27.000	27.000
1/27/2019	14:43:06	431.59	4.3166	4.1881	4.3710	4.3750	27.000	27.000	27.000	27.000
1/27/2019	14:43:07	432.97	4.3158	4.1864	4.3725	4.3757	27.000	27.000	27.000	27.000
1/27/2019	14:43:08	434.34	4.3157	4.1861	4.3721	4.3742	27.000	27.000	27.000	27.000
1/27/2019	14:43:10	435.64	4.3157	4.1839	4.3718	4.3742	27.000	27.000	27.000	27.000
1/27/2019	14:43:11	437.28	4.3149	4.1828	4.3715	4.3721	27.000	27.000	27.000	27.000
1/27/2019	14:43:13	438.73	4.3175	4.1804	4.3700	4.3722	27.000	27.000	27.000	27.000
1/27/2019	14:43:14	440.00	4.3163	4.1790	4.3701	4.3718	27.000	27.000	27.000	27.000
1/27/2019	14:43:16	441.52	4.3149	4.1790	4.3703	4.3718	27.000	27.000	27.000	27.000
1/27/2019	14:43:18	443.62	4.3135	4.1782	4.3707	4.3707	27.000	27.000	27.000	27.000
1/27/2019	14:43:19	445.34	4.3140	4.1793	4.3712	4.3698	27.000	27.000	27.000	27.000
1/27/2019	14:43:21	447.09	4.3115	4.1783	4.3701	4.3699	27.000	27.000	27.000	27.000
1/27/2019	14:43:22	448.41	4.3098	4.1788	4.3697	4.3694	27.000	27.000	27.000	27.000
1/27/2019	14:43:24	449.75	4.3092	4.1766	4.3676	4.3704	27.000	27.000	27.000	27.000
1/27/2019	14:43:26	451.48	4.3116	4.1751	4.3662	4.3689	27.000	27.000	27.000	27.000
1/27/2019	14:43:27	452.86	4.3102	4.1733	4.3671	4.3709	27.000	27.000	27.000	27.000
1/27/2019	14:43:28	454.23	4.3102	4.1734	4.3697	4.3689	27.000	27.000	27.000	27.000
1/27/2019	14:43:30	455.69	4.3099	4.1716	4.3706	4.3714	27.000	27.000	27.000	27.000
1/27/2019	14:43:31	457.02	4.3113	4.1714	4.3706	4.3740	27.000	27.000	27.000	27.000
1/27/2019	14:43:32	458.25	4.3109	4.1695	4.3688	4.3757	27.000	27.000	27.000	27.000
1/27/2019	14:43:34	459.52	4.3109	4.1700	4.3706	4.3740	27.000	27.000	27.000	27.000
1/27/2019	14:43:35	461.33	4.3096	4.1690	4.3698	4.3703	27.000	27.000	27.000	27.000
1/27/2019	14:43:37	462.75	4.3099	4.1670	4.3710	4.3688	27.000	27.000	27.000	27.000
1/27/2019	14:43:38	464.20	4.3081	4.1660	4.3707	4.3690	27.000	27.000	27.000	27.000
1/27/2019	14:43:40	465.55	4.3062	4.1654	4.3697	4.3705	27.000	27.000	27.000	27.000
1/27/2019	14:43:41	467.03	4.3053	4.1657	4.3673	4.3735	27.000	27.000	27.000	27.000
1/27/2019	14:43:43	468.50	4.3061	4.1636	4.3671	4.3752	27.000	27.000	27.000	27.000
1/27/2019	14:43:44	469.91	4.3067	4.1623	4.3674	4.3745	27.000	27.000	27.000	27.000
1/27/2019	14:43:46	471.56	4.3048	4.1612	4.3683	4.3725	27.000	27.000	27.000	27.000
1/27/2019	14:43:47	472.98	4.3039	4.1602	4.3687	4.3715	27.000	27.000	27.000	27.000
1/27/2019	14:43:48	474.37	4.3044	4.1602	4.3694	4.3727	27.000	27.000	27.000	27.000
1/27/2019	14:43:50	475.95	4.3062	4.1584	4.3699	4.3732	27.000	27.000	27.000	27.000
1/27/2019	14:43:51	477.06	4.3065	4.1574	4.3676	4.3722	27.000	27.000	27.000	27.000
1/27/2019	14:43:53	478.89	4.3075	4.1553	4.3662	4.3718	27.000	27.000	27.000	27.000
1/27/2019	14:43:54	480.30	4.3069	4.1559	4.3674	4.3728	27.000	27.000	27.000	27.000
1/27/2019	14:43:56	481.75	4.3076	4.1552	4.3678	4.3731	27.000	27.000	27.000	27.000
1/27/2019	14:43:57	483.20	4.3059	4.1545	4.3672	4.3731	27.000	27.000	27.000	27.000
1/27/2019	14:43:58	484.44	4.3056	4.1533	4.3641	4.3724	27.000	27.000	27.000	27.000
1/27/2019	14:44:00	485.83	4.3060	4.1533	4.3640	4.3721	27.000	27.000	27.000	27.000
1/27/2019	14:44:01	487.06	4.3055	4.1516	4.3653	4.3715	27.000	27.000	27.000	27.000
1/27/2019	14:44:02	488.34	4.3047	4.1527	4.3668	4.3711	27.000	27.000	27.000	27.000
1/27/2019	14:44:04	489.61	4.3027	4.1528	4.3676	4.3728	27.000	27.000	27.000	27.000
1/27/2019	14:44:05	490.89	4.3033	4.1527	4.3664	4.3744	27.000	27.000	27.000	27.000
1/27/2019	14:44:06	492.20	4.3028	4.1498	4.3631	4.3761	27.000	27.000	27.000	27.000
1/27/2019	14:44:08	493.59	4.3033	4.1495	4.3607	4.3764	27.000	27.000	27.000	27.000
1/27/2019	14:44:09	495.44	4.3035	4.1484	4.3613	4.3770	27.000	27.000	27.000	27.000
1/27/2019	14:44:11	496.64	4.3052	4.1466	4.3646	4.3768	27.000	27.000	27.000	27.000
1/27/2019	14:44:12	497.95	4.3066	4.1447	4.3667	4.3757	27.000	27.000	27.000	27.000
1/27/2019	14:44:13	499.30	4.3052	4.1438	4.3662	4.3726	27.000	27.000	27.000	27.000
1/27/2019	14:44:15	500.58	4.3035	4.1440	4.3659	4.3716	27.000	27.000	27.000	27.000
1/27/2019	14:44:17	502.47	4.3004	4.1421	4.3656	4.3708	27.000	27.000	27.000	27.000
1/27/2019	14:44:18	503.61	4.2990	4.1404	4.3658	4.3706	27.000	27.000	27.000	27.000
1/27/2019	14:44:19	504.94	4.2976	4.1409	4.3655	4.3702	27.000	27.000	27.000	27.000
1/27/2019	14:44:20	506.25	4.2965	4.1417	4.3661	4.3695	27.000	27.000	27.000	27.000
1/27/2019	14:44:22	507.62	4.2975	4.1422	4.3675	4.3704	27.000	27.000	27.000	27.000
1/27/2019	14:44:23	509.41	4.2989	4.1400	4.3676	4.3701	27.000	27.000	27.000	27.000
1/27/2019	14:44:25	510.80	4.3015	4.1375	4.3664	4.3702	27.000	27.000	27.000	27.000
1/27/2019	14:44:26	512.41	4.3010	4.1360	4.3647	4.3711	27.000	27.000	27.000	27.000
1/27/2019	14:44:28	514.27	4.2996	4.1354	4.3646	4.3721	27.000	27.000	27.000	27.000
1/27/2019	14:44:30	515.62	4.2970	4.1346	4.3663	4.3745	27.000	27.000	27.000	27.000
1/27/2019	14:44:31	517.16	4.2967	4.1350	4.3669	4.3768	27.000	27.000	27.000	27.000
1/27/2019	14:44:33	518.55	4.2972	4.1344	4.3654	4.3803	27.000	27.000	27.000	27.000
1/27/2019	14:44:34	520.12	4.2978	4.1331	4.3628	4.3810	27.000	27.000	27.000	27.000
1/27/2019	14:44:36	521.52	4.2970	4.1312	4.3616	4.3802	27.000	27.000	27.000	27.000
1/27/2019	14:44:37	523.09	4.2965	4.1298	4.3619	4.3780	27.000	27.000	27.000	27.000
1/27/2019	14:44:39	524.55	4.2970	4.1300	4.3605	4.3787	27.000	27.000	27.000	27.000
1/27/2019	14:44:41	526.73	4.2970	4.1302	4.3605	4.3771	27.000	27.000	27.000	27.000
1/27/2019	14:44:42	528.11	4.2969	4.1291	4.3621	4.3788	27.000	27.000	27.000	27.000
1/27/2019	14:44:44	529.86	4.2961	4.1262	4.3630	4.3791	27.000	27.000	27.000	27.000
1/27/2019	14:44:45	531.28	4.2973	4.1248	4.3627	4.3778	27.000	27.000	27.000	27.000
1/27/2019	14:44:47	532.59	4.2969	4.1245	4.3613	4.3794	27.000	27.000	27.000	27.000
1/27/2019	14:44:48	533.87	4.2970	4.1254	4.3621	4.3790	27.000	27.000	27.000	27.000
1/27/2019	14:44:49	535.30	4.2952	4.1256	4.3631	4.3800	27.000	27.000	27.000	27.000
1/27/2019	14:44:51	536.55	4.2962	4.1251	4.3616	4.3765	27.000	27.000	27.000	27.000
1/27/2019	14:44:52	537.80	4.2936	4.1229	4.3616	4.3764	27.000	27.000	27.000	27.000
1/27/2019	14:44:53	539.19	4.2922	4.1212	4.3613	4.3777	27.000	27.000	27.000	27.000
1/27/2019	14:44:54	540.42	4.2912	4.1189	4.3613	4.3755	27.000	27.000	27.000	27.000
1/27/2019	14:44:56	541.78	4.2929	4.1204	4.3620	4.3732	27.000	27.000	27.000	27.000
1/27/2019	14:44:58	543.61	4.2933	4.1189	4.3612	4.3749	27.000	27.000	27.000	27.000
1/27/2019	14:44:59	545.22	4.2916	4.1197	4.3624	4.3751	27.000	27.000	27.000	27.000
1/27/2019	14:45:01	546.61	4.2916	4.1190	4.3612	4.3777	27.000	27.000	27.000	27.000
1/27/2019	14:45:02	548.06	4.2922	4.1185	4.3615	4.3770	27.000	27.000	27.000	27.000
1/27/2019	14:45:04	549.70	4.2909	4.1178	4.3595	4.3778	27.000	27.000	27.000	27.000
1/27/2019	14:45:05	551.25	4.2915	4.1161	4.3583	4.3767	27.000	27.000	27.000	27.000
1/27/2019	14:45:07	552.53	4.2906	4.1170	4.3575	4.3754	27.000	27.000	27.000	27.000
1/27/2019	14:45:08	553.81	4.2923	4.1163	4.3595	4.3738	27.000	27.000	27.000	27.000
1/27/2019	14:45:09	555.28	4.2898	4.1160	4.3579	4.3739	27.000	27.000	27.000	27.000
1/27/2019	14:45:11	556.84	4.2912	4.1143	4.3571	4.3742	27.000	27.000	27.000	27.000
1/27/2019	14:45:12	558.34	4.2909	4.1136	4.3550	4.3768	27.000	27.000	27.000	27.000
1/27/2019	14:45:14	559.92	4.2893	4.1124	4.3562	4.3755	27.000	27.000	27.000	27.000
1/27/2019	14:45:15	561.33	4.2876	4.1126	4.3564	4.3725	27.000	27.000	27.000	27.000
1/27/2019	14:45:17	562.67	4.2883	4.1120	4.3565	4.3699	27.000	27.000	27.000	27.000
1/27/2019	14:45:18	564.02	4.2892	4.1116	4.3571	4.3709	27.000	27.000	27.000	27.000
1/27/2019	14:45:19	565.44	4.2879	4.1115	4.3570	4.3724	27.000	27.000	27.000	27.000
1/27/2019	14:45:21	566.83	4.2849	4.1113	4.3558	4.3734	27.000	27.000	27.000	27.000
1/27/2019	14:45:23	568.45	4.2861	4.1109	4.3576	4.3715	27.000	27.000	27.000	27.000
1/27/2019	14:45:24	570.14	4.2880	4.1096	4.3577	4.3693	27.000	27.000	27.000	27.000
1/27/2019	14:45:26	571.45	4.2886	4.1079	4.3610	4.3695	27.000	27.000	27.000	27.000
1/27/2019	14:45:27	572.92	4.2863	4.1071	4.3612	4.3724	27.000	27.000	27.000	27.000
1/27/2019	14:45:28	574.22	4.2841	4.1060	4.3607	4.3735	27.000	27.000	27.000	27.000
1/27/2019	14:45:30	575.53	4.2841	4.1059	4.3591	4.3722	27.000	27.000	27.000	27.000
1/27/2019	14:45:31	576.83	4.2841	4.1055	4.3562	4.3705	27.000	27.000	27.000	27.000
1/27/2019	14:45:32	578.33	4.2840	4.1041	4.3568	4.3713	27.000	27.000	27.000	27.000
1/27/2019	14:45:34	579.97	4.2835	4.1039	4.3579	4.3751	27.000	27.000	27.000	27.000
1/27/2019	14:45:35	581.12	4.2830	4.1033	4.3568	4.3797	27.000	27.000	27.000	27.000
1/27/2019	14:45:37	582.52	4.2821	4.1034	4.3561	4.3820	27.000	27.000	27.000	27.000
1/27/2019	14:45:38	584.03	4.2814	4.1026	4.3555	4.3832	27.000	27.000	27.000	27.000
1/27/2019	14:45:39	585.28	4.2832	4.1006	4.3553	4.3826	27.000	27.000	27.000	27.000
1/27/2019	14:45:41	586.66	4.2835	4.0995	4.3559	4.3826	27.000	27.000	27.000	27.000
1/27/2019	14:45:42	587.94	4.2846	4.0981	4.3541	4.3829	27.000	27.000	27.000	27.000
1/27/2019	14:45:44	589.70	4.2831	4.0984	4.3547	4.3811	27.000	27.000	27.000	27.000
1/27/2019	14:45:45	591.12	4.2840	4.0984	4.3556	4.3817	27.000	27.000	27.000	27.000
1/27/2019	14:45:47	592.56	4.2815	4.0965	4.3565	4.3791	27.000	27.000	27.000	27.000
1/27/2019	14:45:48	593.97	4.2817	4.0945	4.3571	4.3765	27.000	27.000	27.000	27.000
1/27/2019	14:45:49	595.42	4.2792	4.0928	4.3540	4.3764	27.000	27.000	27.000	27.000
1/27/2019	14:45:51	596.78	4.2800	4.0931	4.3534	4.3771	27.000	27.000	27.000	27.000
1/27/2019	14:45:52	598.11	4.2785	4.0923	4.3541	4.3804	27.000	27.000	27.000	27.000
1/27/2019	14:45:54	599.67	4.2791	4.0924	4.3561	4.3810	27.000	27.000	27.000	27.000
1/27/2019	14:45:55	601.03	4.2781	4.0912	4.3556	4.3807	27.000	27.000	27.000	27.000
1/27/2019	14:45:57	602.70	4.2781	4.0918	4.3540	4.3814	27.000	27.000	27.000	27.000
1/27/2019	14:45:58	604.03	4.2783	4.0889	4.3522	4.3807	27.000	27.000	27.000	27.000
1/27/2019	14:46:00	605.70	4.2812	4.0884	4.3531	4.3791	27.000	27.000	27.000	27.000
1/27/2019	14:46:02	608.06	4.2818	4.0868	4.3538	4.3761	27.000	27.000	27.000	27.000
1/27/2019	14:46:03	609.44	4.2820	4.0873	4.3520	4.3758	27.000	27.000	27.000	27.000
1/27/2019	14:46:05	610.84	4.2777	4.0838	4.3487	4.3772	27.000	27.000	27.000	27.000
1/27/2019	14:46:06	612.27	4.2748	4.0821	4.3468	4.3755	27.000	27.000	27.000	27.000
1/27/2019	14:46:08	613.95	4.2731	4.0812	4.3496	4.3726	27.000	27.000	27.000	27.000
1/27/2019	14:46:09	615.30	4.2752	4.0826	4.3501	4.3723	27.000	27.000	27.000	27.000
1/27/2019	14:46:11	616.77	4.2775	4.0823	4.3534	4.3716	27.000	27.000	27.000	27.000
1/27/2019	14:46:12	618.34	4.2772	4.0800	4.3517	4.3729	27.000	27.000	27.000	27.000
1/27/2019	14:46:14	619.87	4.2765	4.0789	4.3560	4.3742	27.000	27.000	27.000	27.000
1/27/2019	14:46:16	621.66	4.2742	4.0784	4.3537	4.3768	27.000	27.000	27.000	27.000
1/27/2019	14:46:17	623.02	4.2736	4.0774	4.3547	4.3780	27.000	27.000	27.000	27.000
1/27/2019	14:46:18	624.42	4.2714	4.0767	4.3532	4.3748	27.000	27.000	27.000	27.000
1/27/2019	14:46:20	625.94	4.2716	4.0751	4.3550	4.3770	27.000	27.000	27.000	27.000
1/27/2019	14:46:21	627.27	4.2719	4.0756	4.3544	4.3771	27.000	27.000	27.000	27.000
1/27/2019	14:46:23	628.52	4.2716	4.0739	4.3540	4.3791	27.000	27.000	27.000	27.000
1/27/2019	14:46:24	629.81	4.2713	4.0736	4.3507	4.3769	27.000	27.000	27.000	27.000
1/27/2019	14:46:25	631.27	4.2691	4.0744	4.3496	4.3759	27.000	27.000	27.000	27.000
1/27/2019	14:46:27	632.59	4.2687	4.0754	4.3476	4.3755	27.000	27.000	27.000	27.000
1/27/2019	14:46:28	633.94	4.2691	4.0737	4.3488	4.3757	27.000	27.000	27.000	27.000
1/27/2019	14:46:29	635.37	4.2684	4.0713	4.3489	4.3745	27.000	27.000	27.000	27.000
1/27/2019	14:46:31	636.70	4.2671	4.0696	4.3498	4.3733	27.000	27.000	27.000	27.000
1/27/2019	14:46:33	638.50	4.2649	4.0693	4.3493	4.3721	27.000	27.000	27.000	27.000
1/27/2019	14:46:34	639.94	4.2644	4.0679	4.3490	4.3723	27.000	27.000	27.000	27.000
1/27/2019	14:46:36	641.58	4.2647	4.0672	4.3485	4.3726	27.000	27.000	27.000	27.000
1/27/2019	14:46:37	643.12	4.2649	4.0660	4.3486	4.3712	27.000	27.000	27.000	27.000
1/27/2019	14:46:38	644.39	4.2655	4.0646	4.3495	4.3702	27.000	27.000	27.000	27.000
1/27/2019	14:46:40	645.67	4.2664	4.0628	4.3499	4.3690	27.000	27.000	27.000	27.000
1/27/2019	14:46:41	647.02	4.2655	4.0632	4.3480	4.3696	27.000	27.000	27.000	27.000
1/27/2019	14:46:42	648.41	4.2658	4.0632	4.3458	4.3706	27.000	27.000	27.000	27.000
1/27/2019	14:46:44	649.72	4.2646	4.0637	4.3449	4.3708	27.000	27.000	27.000	27.000
1/27/2019	14:46:46	651.50	4.2652	4.0619	4.3461	4.3692	27.000	27.000	27.000	27.000
1/27/2019	14:46:47	652.80	4.2644	4.0610	4.3503	4.3670	27.000	27.000	27.000	27.000
1/27/2019	14:46:48	654.19	4.2643	4.0600	4.3496	4.3634	27.000	27.000	27.000	27.000
1/27/2019	14:46:50	655.61	4.2621	4.0589	4.3499	4.3643	27.000	27.000	27.000	27.000
1/27/2019	14:46:51	656.98	4.2633	4.0577	4.3489	4.3633	27.000	27.000	27.000	27.000
1/27/2019	14:46:53	658.53	4.2629	4.0566	4.3497	4.3656	27.000	27.000	27.000	27.000
1/27/2019	14:46:54	659.87	4.2637	4.0560	4.3488	4.3647	27.000	27.000	27.000	27.000
1/27/2019	14:46:55	661.23	4.2620	4.0567	4.3483	4.3649	27.000	27.000	27.000	27.000
1/27/2019	14:46:57	662.66	4.2629	4.0557	4.3480	4.3647	27.000	27.000	27.000	27.000
1/27/2019	14:46:58	664.09	4.2621	4.0549	4.3467	4.3645	27.000	27.000	27.000	27.000
1/27/2019	14:46:59	665.37	4.2601	4.0533	4.3440	4.3675	27.000	27.000	27.000	27.000
1/27/2019	14:47:01	666.62	4.2582	4.0521	4.3426	4.3689	27.000	27.000	27.000	27.000
1/27/2019	14:47:02	668.08	4.2566	4.0507	4.3435	4.3734	27.000	27.000	27.000	27.000
1/27/2019	14:47:04	669.52	4.2569	4.0483	4.3431	4.3742	27.000	27.000	27.000	27.000
1/27/2019	14:47:05	670.89	4.2571	4.0468	4.3420	4.3758	27.000	27.000	27.000	27.000
1/27/2019	14:47:06	672.31	4.2563	4.0451	4.3417	4.3725	27.000	27.000	27.000	27.000
1/27/2019	14:47:08	673.73	4.2560	4.0441	4.3420	4.3705	27.000	27.000	27.000	27.000
1/27/2019	14:47:09	675.16	4.2543	4.0422	4.3437	4.3677	27.000	27.000	27.000	27.000
1/27/2019	14:47:11	676.83	4.2574	4.0430	4.3440	4.3657	27.000	27.000	27.000	27.000
1/27/2019	14:47:12	678.14	4.2579	4.0430	4.3449	4.3617	27.000	27.000	27.000	27.000
1/27/2019	14:47:14	679.52	4.2573	4.0424	4.3441	4.3634	27.000	27.000	27.000	27.000
1/27/2019	14:47:15	680.78	4.2562	4.0417	4.3431	4.3682	27.000	27.000	27.000	27.000
1/27/2019	14:47:16	682.14	4.2565	4.0408	4.3425	4.3725	27.000	27.000	27.000	27.000
1/27/2019	14:47:18	683.45	4.2562	4.0403	4.3426	4.3711	27.000	27.000	27.000	27.000
1/27/2019	14:47:19	684.94	4.2560	4.0392	4.3423	4.3698	27.000	27.000	27.000	27.000
1/27/2019	14:47:20	686.34	4.2545	4.0384	4.3426	4.3721	27.000	27.000	27.000	27.000
1/27/2019	14:47:22	687.89	4.2536	4.0376	4.3413	4.3757	27.000	27.000	27.000	27.000
1/27/2019	14:47:23	689.20	4.2525	4.0357	4.3420	4.3783	27.000	27.000	27.000	27.000
1/27/2019	14:47:25	690.56	4.2524	4.0330	4.3410	4.3771	27.000	27.000	27.000	27.000
1/27/2019	14:47:26	692.16	4.2538	4.0325	4.3413	4.3754	27.000	27.000	27.000	27.000
1/27/2019	14:47:28	693.47	4.2519	4.0326	4.3416	4.3731	27.000	27.000	27.000	27.000
1/27/2019	14:47:29	694.73	4.2502	4.0326	4.3411	4.3739	27.000	27.000	27.000	27.000
1/27/2019	14:47:30	696.08	4.2484	4.0310	4.3434	4.3755	27.000	27.000	27.000	27.000
1/27/2019	14:47:32	697.61	4.2480	4.0296	4.3411	4.3768	27.000	27.000	27.000	27.000
1/27/2019	14:47:33	698.91	4.2472	4.0283	4.3403	4.3788	27.000	27.000	27.000	27.000
1/27/2019	14:47:34	700.44	4.2466	4.0280	4.3410	4.3782	27.000	27.000	27.000	27.000
1/27/2019	14:47:36	701.94	4.2472	4.0260	4.3416	4.3777	27.000	27.000	27.000	27.000
1/27/2019	14:47:37	703.20	4.2500	4.0243	4.3429	4.3771	27.000	27.000	27.000	27.000
1/27/2019	14:47:39	704.50	4.2510	4.0239	4.3408	4.3788	27.000	27.000	27.000	27.000
1/27/2019	14:47:40	705.87	4.2521	4.0238	4.3410	4.3803	27.000	27.000	27.000	27.000
1/27/2019	14:47:41	707.20	4.2501	4.0250	4.3410	4.3829	27.000	27.000	27.000	27.000
1/27/2019	14:47:43	708.56	4.2480	4.0236	4.3402	4.3827	27.000	27.000	27.000	27.000
1/27/2019	14:47:44	710.25	4.2449	4.0235	4.3408	4.3836	27.000	27.000	27.000	27.000
1/27/2019	14:47:46	711.53	4.2457	4.0215	4.3405	4.3810	27.000	27.000	27.000	27.000
1/27/2019	14:47:47	713.02	4.2451	4.0211	4.3420	4.3821	27.000	27.000	27.000	27.000
1/27/2019	14:47:49	714.56	4.2448	4.0204	4.3423	4.3821	27.000	27.000	27.000	27.000
1/27/2019	14:47:50	716.22	4.2425	4.0203	4.3438	4.3821	27.000	27.000	27.000	27.000
1/27/2019	14:47:52	717.55	4.2431	4.0186	4.3417	4.3808	27.000	27.000	27.000	27.000
1/27/2019	14:47:53	719.14	4.2427	4.0180	4.3425	4.3785	27.000	27.000	27.000	27.000
1/27/2019	14:47:55	720.47	4.2416	4.0172	4.3419	4.3765	27.000	27.000	27.000	27.000
1/27/2019	14:47:56	722.12	4.2428	4.0161	4.3434	4.3732	27.000	27.000	27.000	27.000
1/27/2019	14:47:58	723.59	4.2449	4.0147	4.3423	4.3743	27.000	27.000	27.000	27.000
1/27/2019	14:47:59	724.95	4.2463	4.0131	4.3408	4.3733	27.000	27.000	27.000	27.000
1/27/2019	14:48:00	726.37	4.2460	4.0130	4.3405	4.3774	27.000	27.000	27.000	27.000
1/27/2019	14:48:02	727.84	4.2443	4.0110	4.3413	4.3780	27.000	27.000	27.000	27.000
1/27/2019	14:48:03	729.28	4.2446	4.0105	4.3435	4.3780	27.000	27.000	27.000	27.000
1/27/2019	14:48:05	730.69	4.2436	4.0097	4.3432	4.3755	27.000	27.000	27.000	27.000
1/27/2019	14:48:06	732.00	4.2439	4.0093	4.3426	4.3708	27.000	27.000	27.000	27.000
1/27/2019	14:48:07	733.20	4.2431	4.0081	4.3420	4.3718	27.000	27.000	27.000	27.000
1/27/2019	14:48:09	734.70	4.2412	4.0068	4.3432	4.3715	27.000	27.000	27.000	27.000
1/27/2019	14:48:10	736.12	4.2413	4.0065	4.3423	4.3739	27.000	27.000	27.000	27.000
1/27/2019	14:48:11	737.39	4.2401	4.0058	4.3413	4.3710	27.000	27.000	27.000	27.000
1/27/2019	14:48:13	738.66	4.2399	4.0046	4.3406	4.3671	27.000	27.000	27.000	27.000
1/27/2019	14:48:14	739.97	4.2396	4.0036	4.3409	4.3677	27.000	27.000	27.000	27.000
1/27/2019	14:48:15	741.30	4.2406	4.0031	4.3406	4.3683	27.000	27.000	27.000	27.000
1/27/2019	14:48:17	742.75	4.2419	4.0036	4.3395	4.3709	27.000	27.000	27.000	27.000
1/27/2019	14:48:18	744.08	4.2396	4.0035	4.3394	4.3698	27.000	27.000	27.000	27.000
1/27/2019	14:48:19	745.31	4.2369	4.0009	4.3391	4.3718	27.000	27.000	27.000	27.000
1/27/2019	14:48:21	747.28	4.2348	4.0013	4.3379	4.3724	27.000	27.000	27.000	27.000
1/27/2019	14:48:23	748.97	4.2346	3.9990	4.3379	4.3734	27.000	27.000	27.000	27.000
1/27/2019	14:48:25	750.45	4.2346	3.9997	4.3374	4.3725	27.000	27.000	27.000	27.000
1/27/2019	14:48:27	752.58	4.2345	3.9981	4.3406	4.3729	27.000	27.000	27.000	27.000
1/27/2019	14:48:28	754.11	4.2351	3.9986	4.3416	4.3725	27.000	27.000	27.000	27.000
