epoch,sensor,link,log type,data,SST
1739687324.07,1,DATA,SOFT2,1055,2797
1739687324.11,3,DATA,SOFT2,1035,2736
1739687324.17,2,DATA,SOFT2,1125,2830
1739687324.57,1,DATA,SOFT2,1555,2797
1739687324.61,3,DATA,SOFT2,1535,2736
1739687324.67,2,DATA,SOFT2,1625,2830
1739687325.07,1,DATA,SOFT2,2055,2797
1739687325.11,3,DATA,SOFT2,2035,2736
1739687325.17,2,DATA,SOFT2,2125,2830
1739687325.57,1,DATA,SOFT2,2555,2797
1739687325.60,3,DATA,SOFT2,2535,2737
1739687325.67,2,DATA,SOFT2,2625,2831
1739687383.56,1,DATA,SOFT2,540,2796
1739687383.59,3,DATA,SOFT2,526,2738
1739687383.65,2,DATA,SOFT2,601,2829
1739687384.06,1,DATA,SOFT2,1040,2796
1739687384.09,3,DATA,SOFT2,1026,2738
1739687384.15,2,DATA,SOFT2,1101,2830
1739687384.56,1,DATA,SOFT2,1540,2796
1739687384.59,3,DATA,SOFT2,1526,2738
1739687384.65,2,DATA,SOFT2,1601,2830
1739687385.06,1,DATA,SOFT2,2040,2796
1739687385.09,3,DATA,SOFT2,2026,2738
1739687385.15,2,DATA,SOFT2,2101,2830
1739687385.55,1,DATA,SOFT2,2540,2796
1739687385.59,3,DATA,SOFT2,2526,2738
1739687385.65,2,DATA,SOFT2,2601,2830
1739687443.58,3,DATA,SOFT2,536,2740
1739687443.65,2,DATA,SOFT2,612,2829
1739687443.67,1,DATA,SOFT2,660,2795
1739687444.08,3,DATA,SOFT2,1036,2740
1739687444.15,2,DATA,SOFT2,1112,2829
1739687444.17,1,DATA,SOFT2,1160,2795
1739687444.58,3,DATA,SOFT2,1536,2740
1739687444.65,2,DATA,SOFT2,1612,2829
1739687444.67,1,DATA,SOFT2,1660,2795
1739687445.08,3,DATA,SOFT2,2036,2740
1739687445.15,2,DATA,SOFT2,2112,2829
1739687445.17,1,DATA,SOFT2,2160,2795
1739687445.58,3,DATA,SOFT2,2536,2740
1739687445.65,2,DATA,SOFT2,2612,2829
1739687445.67,1,DATA,SOFT2,2660,2795
1739687503.61,1,DATA,SOFT2,584,2794
1739687503.63,3,DATA,SOFT2,541,2741
1739687503.81,2,DATA,SOFT2,653,2829
1739687504.11,1,DATA,SOFT2,1084,2794
1739687504.13,3,DATA,SOFT2,1041,2741
1739687504.24,2,DATA,SOFT2,1153,2829
1739687504.61,1,DATA,SOFT2,1584,2794
1739687504.63,3,DATA,SOFT2,1541,2741
1739687504.74,2,DATA,SOFT2,1653,2829
1739687505.11,1,DATA,SOFT2,2084,2794
1739687505.13,3,DATA,SOFT2,2041,2741
1739687505.31,2,DATA,SOFT2,2153,2829
1739687505.61,1,DATA,SOFT2,2584,2794
1739687505.63,3,DATA,SOFT2,2541,2741
1739687505.74,2,DATA,SOFT2,2653,2829
1739687563.58,3,DATA,SOFT2,524,2742
1739687563.64,1,DATA,SOFT2,619,2793
1739687563.81,2,DATA,SOFT2,662,2828
1739687564.08,3,DATA,SOFT2,1024,2742
1739687564.14,1,DATA,SOFT2,1119,2793
1739687564.21,2,DATA,SOFT2,1161,2829
1739687564.58,3,DATA,SOFT2,1524,2742
1739687564.64,1,DATA,SOFT2,1619,2793
1739687564.71,2,DATA,SOFT2,1661,2828
1739687565.08,3,DATA,SOFT2,2024,2742
1739687565.13,1,DATA,SOFT2,2119,2793
1739687565.24,2,DATA,SOFT2,2162,2828
1739687565.58,3,DATA,SOFT2,2524,2742
1739687565.63,1,DATA,SOFT2,2619,2793
1739687565.74,2,DATA,SOFT2,2662,2829
1739687623.60,1,DATA,SOFT2,587,2792
1739687623.64,2,DATA,SOFT2,580,2828
1739687623.70,3,DATA,SOFT2,642,2744
1739687624.10,1,DATA,SOFT2,1087,2793
1739687624.14,2,DATA,SOFT2,1080,2828
1739687624.20,3,DATA,SOFT2,1142,2743
1739687624.60,1,DATA,SOFT2,1587,2792
1739687624.64,2,DATA,SOFT2,1580,2828
1739687624.70,3,DATA,SOFT2,1642,2744
1739687625.10,1,DATA,SOFT2,2087,2793
1739687625.14,2,DATA,SOFT2,2080,2828
1739687625.20,3,DATA,SOFT2,2142,2744
1739687625.60,1,DATA,SOFT2,2587,2792
1739687625.64,2,DATA,SOFT2,2580,2828
1739687625.70,3,DATA,SOFT2,2642,2744
1739687683.65,3,DATA,SOFT2,590,2745
1739687683.76,1,DATA,SOFT2,658,2791
1739687683.78,2,DATA,SOFT2,609,2827
1739687684.15,3,DATA,SOFT2,1090,2745
1739687684.26,1,DATA,SOFT2,1158,2791
1739687684.28,2,DATA,SOFT2,1109,2827
1739687684.65,3,DATA,SOFT2,1590,2746
1739687684.76,1,DATA,SOFT2,1658,2791
1739687684.78,2,DATA,SOFT2,1609,2827
1739687685.15,3,DATA,SOFT2,2090,2745
1739687685.26,1,DATA,SOFT2,2158,2791
1739687685.28,2,DATA,SOFT2,2109,2827
1739687685.65,3,DATA,SOFT2,2590,2746
1739687685.76,1,DATA,SOFT2,2658,2791
1739687685.78,2,DATA,SOFT2,2609,2827
1739687743.55,1,DATA,SOFT2,533,2790
1739687743.75,2,DATA,SOFT2,626,2825
1739687743.77,3,DATA,SOFT2,576,2746
1739687744.05,1,DATA,SOFT2,1033,2790
1739687744.14,3,DATA,SOFT2,1076,2746
1739687744.18,2,DATA,SOFT2,1126,2824
1739687744.55,1,DATA,SOFT2,1533,2790
1739687744.64,3,DATA,SOFT2,1576,2746
1739687744.68,2,DATA,SOFT2,1626,2824
1739687745.05,1,DATA,SOFT2,2033,2789
1739687745.14,3,DATA,SOFT2,2076,2746
1739687745.18,2,DATA,SOFT2,2126,2824
1739687745.55,1,DATA,SOFT2,2533,2790
1739687745.64,3,DATA,SOFT2,2576,2746
1739687745.68,2,DATA,SOFT2,2626,2825
1739687803.61,1,DATA,SOFT2,577,2789
1739687803.65,2,DATA,SOFT2,593,2824
1739687803.69,3,DATA,SOFT2,624,2747
1739687804.11,1,DATA,SOFT2,1077,2789
1739687804.15,2,DATA,SOFT2,1093,2824
1739687804.19,3,DATA,SOFT2,1124,2747
1739687804.61,1,DATA,SOFT2,1577,2789
1739687804.65,2,DATA,SOFT2,1593,2824
1739687804.69,3,DATA,SOFT2,1624,2747
1739687805.11,1,DATA,SOFT2,2077,2789
1739687805.15,2,DATA,SOFT2,2093,2825
1739687805.19,3,DATA,SOFT2,2124,2747
1739687805.61,1,DATA,SOFT2,2577,2790
1739687805.65,2,DATA,SOFT2,2593,2824
1739687805.69,3,DATA,SOFT2,2624,2747
1739687863.64,3,DATA,SOFT2,586,2748
1739687863.76,1,DATA,SOFT2,648,2788
1739687863.78,2,DATA,SOFT2,603,2824
1739687864.14,3,DATA,SOFT2,1086,2749
1739687864.26,1,DATA,SOFT2,1148,2788
1739687864.28,2,DATA,SOFT2,1103,2824
1739687864.64,3,DATA,SOFT2,1586,2749
1739687864.76,1,DATA,SOFT2,1648,2789
1739687864.78,2,DATA,SOFT2,1603,2824
1739687865.14,3,DATA,SOFT2,2086,2749
1739687865.26,1,DATA,SOFT2,2148,2788
1739687865.28,2,DATA,SOFT2,2103,2824
1739687865.64,3,DATA,SOFT2,2586,2749
1739687865.76,1,DATA,SOFT2,2648,2788
1739687865.78,2,DATA,SOFT2,2603,2824
1739687923.63,1,DATA,SOFT2,601,2787
1739687923.66,2,DATA,SOFT2,600,2824
1739687923.69,3,DATA,SOFT2,594,2750
1739687924.13,1,DATA,SOFT2,1101,2786
1739687924.16,2,DATA,SOFT2,1100,2824
1739687924.20,3,DATA,SOFT2,1094,2750
1739687924.63,1,DATA,SOFT2,1601,2787
1739687924.66,2,DATA,SOFT2,1600,2824
1739687924.69,3,DATA,SOFT2,1594,2750
1739687925.13,1,DATA,SOFT2,2101,2786
1739687925.16,2,DATA,SOFT2,2100,2824
1739687925.19,3,DATA,SOFT2,2094,2750
1739687925.63,1,DATA,SOFT2,2601,2787
1739687925.66,2,DATA,SOFT2,2600,2824
1739687925.69,3,DATA,SOFT2,2594,2750
1739687983.64,1,DATA,SOFT2,609,2786
1739687983.68,3,DATA,SOFT2,607,2751
1739687983.77,2,DATA,SOFT2,629,2823
1739687984.14,1,DATA,SOFT2,1109,2786
1739687984.18,3,DATA,SOFT2,1107,2751
1739687984.27,2,DATA,SOFT2,1129,2823
1739687984.64,1,DATA,SOFT2,1609,2786
1739687984.68,3,DATA,SOFT2,1607,2751
1739687984.77,2,DATA,SOFT2,1629,2823
1739687985.14,1,DATA,SOFT2,2109,2786
1739687985.18,3,DATA,SOFT2,2107,2751
1739687985.27,2,DATA,SOFT2,2129,2823
1739687985.64,1,DATA,SOFT2,2609,2786
1739687985.68,3,DATA,SOFT2,2607,2751
1739687985.77,2,DATA,SOFT2,2629,2823
1739688043.67,1,DATA,SOFT2,654,2784
1739688043.70,2,DATA,SOFT2,628,2823
1739688043.79,3,DATA,SOFT2,641,2752
1739688044.17,1,DATA,SOFT2,1154,2784
1739688044.20,2,DATA,SOFT2,1128,2823
1739688044.29,3,DATA,SOFT2,1141,2752
1739688044.67,1,DATA,SOFT2,1654,2784
1739688044.70,2,DATA,SOFT2,1628,2823
1739688044.79,3,DATA,SOFT2,1641,2752
1739688045.17,1,DATA,SOFT2,2154,2784
1739688045.20,2,DATA,SOFT2,2128,2823
1739688045.29,3,DATA,SOFT2,2141,2752
1739688045.67,1,DATA,SOFT2,2654,2784
1739688045.70,2,DATA,SOFT2,2628,2823
1739688045.79,3,DATA,SOFT2,2641,2752
1739688103.61,2,DATA,SOFT2,557,2823
1739688103.65,1,DATA,SOFT2,628,2784
1739688103.70,3,DATA,SOFT2,638,2753
1739688104.11,2,DATA,SOFT2,1057,2823
1739688104.15,1,DATA,SOFT2,1128,2784
1739688104.20,3,DATA,SOFT2,1138,2752
1739688104.61,2,DATA,SOFT2,1557,2823
1739688104.64,1,DATA,SOFT2,1628,2784
1739688104.69,3,DATA,SOFT2,1638,2753
1739688105.11,2,DATA,SOFT2,2057,2823
1739688105.14,1,DATA,SOFT2,2128,2784
1739688105.19,3,DATA,SOFT2,2138,2752
1739688105.61,2,DATA,SOFT2,2557,2823
1739688105.64,1,DATA,SOFT2,2628,2784
1739688105.69,3,DATA,SOFT2,2638,2752
1739688163.59,3,DATA,SOFT2,526,2754
1739688163.71,1,DATA,SOFT2,607,2783
1739688163.73,2,DATA,SOFT2,542,2823
1739688164.09,3,DATA,SOFT2,1026,2754
1739688164.21,1,DATA,SOFT2,1107,2784
1739688164.23,2,DATA,SOFT2,1042,2823
1739688164.59,3,DATA,SOFT2,1526,2754
1739688164.71,1,DATA,SOFT2,1607,2783
1739688164.73,2,DATA,SOFT2,1542,2823
1739688165.09,3,DATA,SOFT2,2026,2754
1739688165.21,1,DATA,SOFT2,2107,2784
1739688165.23,2,DATA,SOFT2,2042,2823
1739688165.59,3,DATA,SOFT2,2526,2754
1739688165.71,1,DATA,SOFT2,2607,2783
1739688165.73,2,DATA,SOFT2,2542,2823
1739688223.61,2,DATA,SOFT2,557,2821
1739688223.65,3,DATA,SOFT2,595,2755
1739688223.68,1,DATA,SOFT2,661,2782
1739688224.11,2,DATA,SOFT2,1057,2821
1739688224.15,3,DATA,SOFT2,1095,2755
1739688224.18,1,DATA,SOFT2,1161,2782
1739688224.61,2,DATA,SOFT2,1557,2822
1739688224.65,3,DATA,SOFT2,1595,2755
1739688224.68,1,DATA,SOFT2,1661,2782
1739688225.11,2,DATA,SOFT2,2057,2821
1739688225.15,3,DATA,SOFT2,2095,2755
1739688225.18,1,DATA,SOFT2,2161,2782
1739688225.60,2,DATA,SOFT2,2557,2822
1739688225.65,3,DATA,SOFT2,2595,2755
1739688225.68,1,DATA,SOFT2,2661,2782
1739688283.59,1,DATA,SOFT2,574,2780
1739688283.62,2,DATA,SOFT2,554,2821
1739688283.69,3,DATA,SOFT2,638,2757
1739688284.09,1,DATA,SOFT2,1074,2780
1739688284.12,2,DATA,SOFT2,1054,2821
1739688284.19,3,DATA,SOFT2,1138,2757
1739688284.59,1,DATA,SOFT2,1574,2780
1739688284.62,2,DATA,SOFT2,1554,2821
1739688284.69,3,DATA,SOFT2,1638,2756
1739688285.09,1,DATA,SOFT2,2074,2780
1739688285.12,2,DATA,SOFT2,2054,2821
1739688285.19,3,DATA,SOFT2,2138,2757
1739688285.59,1,DATA,SOFT2,2574,2780
1739688285.62,2,DATA,SOFT2,2554,2821
1739688285.69,3,DATA,SOFT2,2638,2756
1739688343.58,2,DATA,SOFT2,530,2821
1739688343.61,3,DATA,SOFT2,545,2757
1739688343.65,1,DATA,SOFT2,632,2779
1739688344.08,2,DATA,SOFT2,1030,2821
1739688344.11,3,DATA,SOFT2,1045,2757
1739688344.15,1,DATA,SOFT2,1132,2779
1739688344.58,2,DATA,SOFT2,1530,2820
1739688344.61,3,DATA,SOFT2,1545,2757
1739688344.65,1,DATA,SOFT2,1632,2779
1739688345.08,2,DATA,SOFT2,2030,2820
1739688345.11,3,DATA,SOFT2,2045,2757
1739688345.15,1,DATA,SOFT2,2132,2779
1739688345.58,2,DATA,SOFT2,2530,2820
1739688345.61,3,DATA,SOFT2,2545,2757
1739688345.65,1,DATA,SOFT2,2632,2779
1739688403.64,1,DATA,SOFT2,619,2778
1739688403.68,3,DATA,SOFT2,624,2757
1739688403.76,2,DATA,SOFT2,636,2820
1739688404.14,1,DATA,SOFT2,1119,2778
1739688404.18,3,DATA,SOFT2,1124,2758
1739688404.26,2,DATA,SOFT2,1136,2820
1739688404.63,1,DATA,SOFT2,1619,2778
1739688404.68,3,DATA,SOFT2,1624,2757
1739688404.76,2,DATA,SOFT2,1636,2820
1739688405.13,1,DATA,SOFT2,2119,2778
1739688405.18,3,DATA,SOFT2,2124,2758
1739688405.26,2,DATA,SOFT2,2136,2820
1739688405.63,1,DATA,SOFT2,2619,2778
1739688405.68,3,DATA,SOFT2,2624,2758
1739688405.76,2,DATA,SOFT2,2636,2820
1739688463.59,2,DATA,SOFT2,528,2820
1739688463.69,1,DATA,SOFT2,662,2778
1739688463.73,3,DATA,SOFT2,653,2759
1739688464.09,2,DATA,SOFT2,1028,2820
1739688464.19,1,DATA,SOFT2,1162,2778
1739688464.23,3,DATA,SOFT2,1153,2759
1739688464.59,2,DATA,SOFT2,1528,2820
1739688464.69,1,DATA,SOFT2,1662,2778
1739688464.73,3,DATA,SOFT2,1653,2759
1739688465.09,2,DATA,SOFT2,2028,2819
1739688465.19,1,DATA,SOFT2,2162,2778
1739688465.23,3,DATA,SOFT2,2153,2759
1739688465.59,2,DATA,SOFT2,2528,2820
1739688465.69,1,DATA,SOFT2,2662,2778
1739688465.73,3,DATA,SOFT2,2653,2759
1739688523.59,3,DATA,SOFT2,520,2760
1739688523.61,1,DATA,SOFT2,567,2777
1739688523.78,2,DATA,SOFT2,621,2819
1739688524.09,3,DATA,SOFT2,1020,2760
1739688524.11,1,DATA,SOFT2,1067,2777
1739688524.21,2,DATA,SOFT2,1121,2819
1739688524.59,3,DATA,SOFT2,1520,2760
1739688524.61,1,DATA,SOFT2,1567,2777
1739688524.64,3,DATA,SOFT2,1520,2760
1739688524.71,2,DATA,SOFT2,1621,2819
1739688525.09,3,DATA,SOFT2,2020,2760
1739688525.11,1,DATA,SOFT2,2067,2777
1739688525.21,2,DATA,SOFT2,2121,2819
1739688525.59,3,DATA,SOFT2,2520,2760
1739688525.61,1,DATA,SOFT2,2567,2777
1739688525.71,2,DATA,SOFT2,2621,2819
1739688583.61,2,DATA,SOFT2,530,2819
1739688583.66,1,DATA,SOFT2,614,2777
1739688583.78,3,DATA,SOFT2,585,2761
1739688583.80,1,DATA,SOFT2,614,2777
1739688584.11,2,DATA,SOFT2,1030,2819
1739688584.16,1,DATA,SOFT2,1114,2776
1739688584.28,3,DATA,SOFT2,1085,2761
1739688584.61,2,DATA,SOFT2,1530,2819
1739688584.66,1,DATA,SOFT2,1614,2777
1739688584.78,3,DATA,SOFT2,1585,2761
1739688585.11,2,DATA,SOFT2,2030,2819
1739688585.16,1,DATA,SOFT2,2114,2776
1739688585.28,3,DATA,SOFT2,2085,2761
1739688585.61,2,DATA,SOFT2,2530,2819
1739688585.67,1,DATA,SOFT2,2614,2776
1739688585.78,3,DATA,SOFT2,2585,2761
1739688643.59,1,DATA,SOFT2,573,2776
1739688643.63,3,DATA,SOFT2,558,2762
1739688643.71,2,DATA,SOFT2,658,2818
1739688644.09,1,DATA,SOFT2,1073,2776
1739688644.13,3,DATA,SOFT2,1058,2762
1739688644.21,2,DATA,SOFT2,1158,2818
1739688644.59,1,DATA,SOFT2,1573,2775
1739688644.63,3,DATA,SOFT2,1558,2762
1739688644.71,2,DATA,SOFT2,1658,2818
1739688645.09,1,DATA,SOFT2,2073,2775
1739688645.13,3,DATA,SOFT2,2058,2762
1739688645.21,2,DATA,SOFT2,2158,2818
1739688645.59,1,DATA,SOFT2,2573,2775
1739688645.62,3,DATA,SOFT2,2558,2762
1739688645.71,2,DATA,SOFT2,2658,2818
1739688703.60,3,DATA,SOFT2,571,2763
1739688703.72,1,DATA,SOFT2,660,2774
1739688703.74,2,DATA,SOFT2,582,2818
1739688704.10,3,DATA,SOFT2,1071,2763
1739688704.19,1,DATA,SOFT2,1160,2774
1739688704.21,2,DATA,SOFT2,1082,2818
1739688704.60,3,DATA,SOFT2,1571,2763
1739688704.68,1,DATA,SOFT2,1660,2774
1739688704.70,2,DATA,SOFT2,1582,2818
1739688705.10,3,DATA,SOFT2,2071,2763
1739688705.18,1,DATA,SOFT2,2160,2774
1739688705.20,2,DATA,SOFT2,2082,2818
1739688705.60,3,DATA,SOFT2,2571,2763
1739688705.68,1,DATA,SOFT2,2660,2774
1739688705.70,2,DATA,SOFT2,2582,2818
1739688763.56,1,DATA,SOFT2,538,2773
1739688763.63,2,DATA,SOFT2,577,2817
1739688763.67,3,DATA,SOFT2,615,2763
1739688764.06,1,DATA,SOFT2,1038,2773
1739688764.13,2,DATA,SOFT2,1077,2818
1739688764.17,3,DATA,SOFT2,1115,2763
1739688764.56,1,DATA,SOFT2,1538,2773
1739688764.63,2,DATA,SOFT2,1577,2817
1739688764.67,3,DATA,SOFT2,1615,2763
1739688765.06,1,DATA,SOFT2,2038,2773
1739688765.13,2,DATA,SOFT2,2077,2817
1739688765.17,3,DATA,SOFT2,2115,2763
1739688765.55,1,DATA,SOFT2,2538,2774
1739688765.63,2,DATA,SOFT2,2577,2817
1739688765.67,3,DATA,SOFT2,2615,2763
1739688823.59,3,DATA,SOFT2,535,2764
1739688823.65,1,DATA,SOFT2,634,2773
1739688823.67,2,DATA,SOFT2,610,2817
1739688824.09,3,DATA,SOFT2,1035,2764
1739688824.15,1,DATA,SOFT2,1134,2773
1739688824.17,2,DATA,SOFT2,1110,2818
1739688824.59,3,DATA,SOFT2,1535,2764
1739688824.65,1,DATA,SOFT2,1634,2773
1739688824.67,2,DATA,SOFT2,1610,2817
1739688825.09,3,DATA,SOFT2,2035,2764
1739688825.15,1,DATA,SOFT2,2134,2773
1739688825.17,2,DATA,SOFT2,2110,2817
1739688825.59,3,DATA,SOFT2,2535,2764
1739688825.65,1,DATA,SOFT2,2634,2772
1739688825.67,2,DATA,SOFT2,2610
1739688887.05,3,DATA,SOFT2,15570,2765
1739688949.59,1,DATA,SOFT2,556,2772
1739688949.63,2,DATA,SOFT2,566,2817
1739688949.74,3,DATA,SOFT2,663,2765
1739688950.09,1,DATA,SOFT2,1056,2772
1739688950.13,2,DATA,SOFT2,1066,2817
1739688950.24,3,DATA,SOFT2,1163,2765
1739688950.59,1,DATA,SOFT2,1556,2772
1739688950.63,2,DATA,SOFT2,1566,2817
1739688950.74,3,DATA,SOFT2,1663,2765
1739688951.09,1,DATA,SOFT2,2056,2772
1739688951.13,2,DATA,SOFT2,2066,2817
1739688951.24,3,DATA,SOFT2,2163,2765
1739688951.59,1,DATA,SOFT2,2556,2772
1739688951.63,2,DATA,SOFT2,2566,2817
1739688951.74,3,DATA,SOFT2,2663,2765
1739689009.54,1,DATA,SOFT2,526,2772
1739689009.58,2,DATA,SOFT2,525,2817
1739689009.70,3,DATA,SOFT2,641,2766
1739689010.04,1,DATA,SOFT2,1026,2772
1739689010.08,2,DATA,SOFT2,1025,2817
1739689010.20,3,DATA,SOFT2,1141,2766
1739689010.54,1,DATA,SOFT2,1526,2772
1739689010.58,2,DATA,SOFT2,1525,2817
1739689010.70,3,DATA,SOFT2,1641,2766
1739689011.04,1,DATA,SOFT2,2026,2772
1739689011.08,2,DATA,SOFT2,2025,2817
1739689011.20,3,DATA,SOFT2,2141,2766
1739689011.54,1,DATA,SOFT2,2526,2772
1739689011.58,2,DATA,SOFT2,2525,2817
1739689011.70,3,DATA,SOFT2,2641,2765
1739689069.64,3,DATA,SOFT2,582,2766
1739689069.67,2,DATA,SOFT2,619,2816
1739689069.69,1,DATA,SOFT2,659,2771
1739689070.14,3,DATA,SOFT2,1082,2766
1739689070.17,2,DATA,SOFT2,1119,2816
1739689070.19,1,DATA,SOFT2,1159,2771
1739689070.64,3,DATA,SOFT2,1582,2766
1739689070.67,2,DATA,SOFT2,1619,2816
1739689070.69,1,DATA,SOFT2,1659,2771
1739689071.14,3,DATA,SOFT2,2082,2766
1739689071.17,2,DATA,SOFT2,2119,2816
1739689071.19,1,DATA,SOFT2,2159,2771
1739689071.64,3,DATA,SOFT2,2582,2766
1739689071.67,2,DATA,SOFT2,2619,2817
1739689071.69,1,DATA,SOFT2,2659,2771
1739689129.60,3,DATA,SOFT2,515,2767
1739689129.67,1,DATA,SOFT2,624,2771
1739689129.71,2,DATA,SOFT2,633,2816
1739689130.10,3,DATA,SOFT2,1015,2767
1739689130.17,1,DATA,SOFT2,1124,2771
1739689130.21,2,DATA,SOFT2,1133,2816
1739689130.60,3,DATA,SOFT2,1515,2767
1739689130.67,1,DATA,SOFT2,1624,2771
1739689130.71,2,DATA,SOFT2,1633,2816
1739689131.10,3,DATA,SOFT2,2015,2767
1739689131.17,1,DATA,SOFT2,2124,2771
1739689131.21,2,DATA,SOFT2,2133,2816
1739689131.60,3,DATA,SOFT2,2515,2767
1739689131.67,1,DATA,SOFT2,2624,2771
1739689131.71,2,DATA,SOFT2,2633,2816
1739689189.55,1,DATA,SOFT2,529,2770
1739689189.62,2,DATA,SOFT2,565,2816
1739689189.67,3,DATA,SOFT2,612,2767
1739689190.05,1,DATA,SOFT2,1029,2770
1739689190.11,2,DATA,SOFT2,1065,2816
1739689190.17,3,DATA,SOFT2,1112,2767
1739689190.55,1,DATA,SOFT2,1529,2770
1739689190.61,2,DATA,SOFT2,1565,2816
1739689190.67,3,DATA,SOFT2,1612,2767
1739689191.04,1,DATA,SOFT2,2029,2771
1739689191.11,2,DATA,SOFT2,2065,2816
1739689191.17,3,DATA,SOFT2,2112,2767
1739689191.54,1,DATA,SOFT2,2529,2770
1739689191.61,2,DATA,SOFT2,2565,2816
1739689191.67,3,DATA,SOFT2,2612,2767
1739689249.68,1,DATA,SOFT2,645,2770
1739689249.71,3,DATA,SOFT2,609,2767
1739689249.79,2,DATA,SOFT2,657,2815
1739689250.18,1,DATA,SOFT2,1145,2770
1739689250.21,3,DATA,SOFT2,1109,2768
1739689250.29,2,DATA,SOFT2,1157,2815
1739689250.68,1,DATA,SOFT2,1645,2770
1739689250.71,3,DATA,SOFT2,1609,2768
1739689250.79,2,DATA,SOFT2,1657,2815
1739689251.18,1,DATA,SOFT2,2145,2770
1739689251.21,3,DATA,SOFT2,2109,2768
1739689251.29,2,DATA,SOFT2,2157,2816
1739689251.68,1,DATA,SOFT2,2645,2770
1739689251.71,3,DATA,SOFT2,2609,2768
1739689251.79,2,DATA,SOFT2,2657,2815
1739689309.56,1,DATA,SOFT2,536,2770
1739689309.61,2,DATA,SOFT2,551,2815
1739689309.65,3,DATA,SOFT2,584,2768
1739689310.06,1,DATA,SOFT2,1036,2769
1739689310.11,2,DATA,SOFT2,1051,2815
1739689310.15,3,DATA,SOFT2,1084,2768
1739689310.56,1,DATA,SOFT2,1536,2769
1739689310.61,2,DATA,SOFT2,1551,2814
1739689310.65,3,DATA,SOFT2,1584,2768
1739689311.06,1,DATA,SOFT2,2036,2770
1739689311.11,2,DATA,SOFT2,2051,2815
1739689311.15,3,DATA,SOFT2,2084,2768
1739689311.56,1,DATA,SOFT2,2536,2769
1739689311.61,2,DATA,SOFT2,2551,2815
1739689311.65,3,DATA,SOFT2,2584,2768
1739689369.55,1,DATA,SOFT2,527,2770
1739689369.71,2,DATA,SOFT2,649,2814
1739689369.74,3,DATA,SOFT2,649,2769
1739689370.05,1,DATA,SOFT2,1027,2769
1739689370.21,2,DATA,SOFT2,1149,2814
1739689370.24,3,DATA,SOFT2,1149,2768
1739689370.55,1,DATA,SOFT2,1527,2769
1739689370.71,2,DATA,SOFT2,1649,2814
1739689370.74,3,DATA,SOFT2,1649,2768
1739689371.05,1,DATA,SOFT2,2027,2769
1739689371.21,2,DATA,SOFT2,2149,2814
1739689371.24,3,DATA,SOFT2,2149,2769
1739689371.55,1,DATA,SOFT2,2527,2769
1739689371.71,2,DATA,SOFT2,2649,2814
1739689371.74,3,DATA,SOFT2,2649,2769
1739689429.57,1,DATA,SOFT2,545,2768
1739689429.61,3,DATA,SOFT2,547,2769
1739689429.70,2,DATA,SOFT2,561,2814
1739689430.07,1,DATA,SOFT2,1045,2769
1739689430.11,3,DATA,SOFT2,1047,2769
1739689430.20,2,DATA,SOFT2,1061,2814
1739689430.57,1,DATA,SOFT2,1545,2769
1739689430.61,3,DATA,SOFT2,1547,2769
1739689430.70,2,DATA,SOFT2,1561,2814
1739689431.07,1,DATA,SOFT2,2045,2769
1739689431.11,3,DATA,SOFT2,2047,2769
1739689431.20,2,DATA,SOFT2,2061,2814
1739689431.57,1,DATA,SOFT2,2545,2769
1739689431.61,3,DATA,SOFT2,2547,2769
1739689431.70,2,DATA,SOFT2,2561,2813
1739689489.64,1,DATA,SOFT2,616,2769
1739689489.68,3,DATA,SOFT2,611,2770
1739689489.72,2,DATA,SOFT2,657,2812
1739689490.14,1,DATA,SOFT2,1116,2768
1739689490.18,3,DATA,SOFT2,1111,2770
1739689490.22,2,DATA,SOFT2,1157,2811
1739689490.64,1,DATA,SOFT2,1616,2768
1739689490.68,3,DATA,SOFT2,1611,2770
1739689490.72,2,DATA,SOFT2,1657,2812
1739689491.14,1,DATA,SOFT2,2116,2768
1739689491.18,3,DATA,SOFT2,2111,2770
1739689491.22,2,DATA,SOFT2,2157,2811
1739689491.64,1,DATA,SOFT2,2616,2768
1739689491.68,3,DATA,SOFT2,2611,2770
1739689491.72,2,DATA,SOFT2,2657,2812
1739689549.57,1,DATA,SOFT2,544,2768
1739689549.67,2,DATA,SOFT2,612,2811
1739689549.72,3,DATA,SOFT2,650,2771
1739689550.07,1,DATA,SOFT2,1044,2768
1739689550.17,2,DATA,SOFT2,1112,2811
1739689550.22,3,DATA,SOFT2,1150,2770
1739689550.57,1,DATA,SOFT2,1544,2769
1739689550.67,2,DATA,SOFT2,1612,2811
1739689550.72,3,DATA,SOFT2,1650,2770
1739689551.07,1,DATA,SOFT2,2044,2768
1739689551.17,2,DATA,SOFT2,2112,2811
1739689551.22,3,DATA,SOFT2,2150,2771
1739689551.57,1,DATA,SOFT2,2544,2768
1739689551.67,2,DATA,SOFT2,2612,2811
1739689551.72,3,DATA,SOFT2,2650,2770
1739689609.59,1,DATA,SOFT2,565,2768
1739689609.71,3,DATA,SOFT2,638,2771
1739689609.79,2,DATA,SOFT2,651,2811
1739689610.09,1,DATA,SOFT2,1065,2768
1739689610.21,3,DATA,SOFT2,1138,2771
1739689610.29,2,DATA,SOFT2,1151,2811
1739689610.59,1,DATA,SOFT2,1565,2768
1739689610.71,3,DATA,SOFT2,1638,2771
