timestamp(ticks/UTC),solar(V),batt(V),bus(V),solar(I),batt(I),bus(I),batt_temp(C),chg_stat,chg_fault
1739718823.019,0.14,3.90,3.88,0.000,-0.118,0.121,0.0,0,0
1739718851.746,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739718880.492,0.14,3.90,3.88,0.000,-0.118,0.120,0.0,0,0
1739718909.195,0.14,3.90,3.88,0.000,-0.129,0.132,0.0,0,0
1739718937.917,0.14,3.90,3.88,0.000,-0.118,0.120,0.0,0,0
1739718966.644,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739718995.367,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739719024.101,0.14,3.90,3.88,0.000,-0.129,0.132,0.0,0,0
1739719052.820,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739719081.542,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739719110.269,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739719138.992,0.14,3.90,3.88,0.000,-0.130,0.132,0.0,0,0
1739719167.718,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739719196.441,0.14,3.90,3.88,0.000,-0.128,0.132,0.0,0,0
1739719225.167,0.14,3.90,3.88,0.000,-0.117,0.119,0.0,0,0
1739719253.894,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739719282.617,0.14,3.90,3.88,0.000,-0.118,0.120,0.0,0,0
1739719311.343,0.14,3.89,3.88,0.000,-0.140,0.143,0.0,0,0
1739719340.066,0.14,3.90,3.87,0.000,-0.153,0.156,0.0,0,0
1739719368.792,0.14,3.90,3.88,0.000,-0.131,0.133,0.0,0,0
1739719397.515,0.14,3.90,3.88,0.000,-0.130,0.133,0.0,0,0
1739719426.242,0.14,3.90,3.88,0.000,-0.125,0.128,0.0,0,0
1739719454.964,0.14,3.90,3.88,0.000,-0.134,0.137,0.0,0,0
1739719483.691,0.14,3.90,3.88,0.000,-0.119,0.121,0.0,0,0
1739719512.417,0.14,3.90,3.88,0.000,-0.134,0.136,0.0,0,0
1739719541.140,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739719569.867,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739719598.589,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739719627.359,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739719656.039,0.14,3.90,3.88,0.000,-0.118,0.121,0.0,0,0
1739719684.765,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739719713.492,0.14,3.90,3.88,0.000,-0.116,0.118,0.0,0,0
1739719742.214,0.14,3.90,3.88,0.000,-0.129,0.131,0.0,0,0
1739719770.941,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739719799.664,0.14,3.90,3.88,0.000,-0.131,0.134,0.0,0,0
1739719828.390,0.14,3.90,3.88,0.000,-0.119,0.122,0.0,0,0
1739719857.113,0.14,3.90,3.88,0.000,-0.129,0.132,0.0,0,0
1739719885.839,0.14,3.90,3.88,0.000,-0.118,0.121,0.0,0,0
1739719914.562,0.14,3.90,3.88,0.000,-0.131,0.134,0.0,0,0
1739719943.300,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739719972.015,0.14,3.90,3.88,0.000,-0.131,0.134,0.0,0,0
1739720000.738,0.14,3.90,3.88,0.000,-0.122,0.125,0.0,0,0
1739720029.464,0.14,3.90,3.88,0.000,-0.123,0.126,0.0,0,0
1739720058.187,0.14,3.90,3.88,0.000,-0.125,0.128,0.0,0,0
1739720086.914,0.14,3.90,3.88,0.000,-0.118,0.121,0.0,0,0
1739720115.636,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739720144.363,0.14,3.90,3.88,0.000,-0.118,0.120,0.0,0,0
1739720173.085,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739720201.812,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739720230.539,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739720259.265,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739720287.988,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739720316.710,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739720345.437,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739720374.222,0.14,3.90,3.88,0.000,-0.117,0.119,0.0,0,0
1739720402.886,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739720431.613,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739720460.335,0.14,3.90,3.88,0.000,-0.128,0.131,0.0,0,0
1739720489.062,0.14,3.90,3.88,0.000,-0.117,0.119,0.0,0,0
1739720517.785,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739720546.511,0.14,3.90,3.88,0.000,-0.117,0.119,0.0,0,0
1739720575.234,0.14,3.90,3.88,0.000,-0.127,0.130,0.0,0,0
1739720603.960,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739720632.683,0.14,3.89,3.88,0.000,-0.126,0.129,0.0,0,0
1739720661.410,0.14,3.90,3.88,0.000,-0.119,0.121,0.0,0,0
1739720690.167,0.14,3.90,3.88,0.000,-0.121,0.124,0.0,0,0
1739720718.859,0.14,3.90,3.88,0.000,-0.124,0.127,0.0,0,0
1739720747.585,0.14,3.90,3.88,0.000,-0.118,0.121,0.0,0,0
1739720776.308,0.14,3.89,3.88,0.000,-0.127,0.130,0.0,0,0
1739720805.035,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739720833.757,0.14,3.89,3.88,0.000,-0.129,0.132,0.0,0,0
1739720862.484,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739720891.210,0.14,3.89,3.88,0.000,-0.129,0.131,0.0,0,0
1739720919.933,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739720948.660,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739720977.382,0.14,3.90,3.88,0.000,-0.117,0.119,0.0,0,0
1739721006.109,0.14,3.89,3.88,0.000,-0.128,0.132,0.0,0,0
1739721034.832,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739721063.558,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739721092.281,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739721121.007,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739721149.734,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739721178.457,0.14,3.89,3.88,0.000,-0.127,0.130,0.0,0,0
1739721207.183,0.14,3.90,3.88,0.000,-0.118,0.120,0.0,0,0
1739721235.906,0.14,3.89,3.88,0.000,-0.127,0.130,0.0,0,0
1739721264.632,0.14,3.90,3.88,0.000,-0.118,0.121,0.0,0,0
1739721293.355,0.14,3.89,3.88,0.000,-0.126,0.129,0.0,0,0
1739721322.082,0.14,3.89,3.86,0.000,-0.193,0.196,0.0,0,0
1739721350.808,0.14,3.88,3.86,0.000,-0.221,0.224,0.0,0,0
1739721379.531,0.14,3.88,3.85,0.000,-0.230,0.233,0.0,0,0
1739721408.257,0.14,3.89,3.86,0.000,-0.181,0.186,0.0,0,0
1739721437.035,0.14,3.89,3.88,0.000,-0.128,0.130,0.0,0,0
1739721465.707,0.14,3.90,3.88,0.000,-0.116,0.119,0.0,0,0
1739721494.429,0.14,3.89,3.88,0.000,-0.129,0.132,0.0,0,0
1739721523.156,0.14,3.90,3.88,0.000,-0.117,0.119,0.0,0,0
1739721551.878,0.14,3.89,3.88,0.000,-0.129,0.132,0.0,0,0
1739721580.605,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739721609.332,0.14,3.89,3.88,0.000,-0.129,0.132,0.0,0,0
1739721638.054,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739721666.781,0.14,3.89,3.88,0.000,-0.129,0.131,0.0,0,0
1739721695.503,0.14,3.90,3.88,0.000,-0.117,0.120,0.0,0,0
1739721724.230,0.14,3.89,3.88,0.000,-0.129,0.132,0.0,0,0
1739721752.976,0.14,3.89,3.88,0.000,-0.118,0.120,0.0,0,0
1739721781.679,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739721810.402,0.14,3.89,3.88,0.000,-0.118,0.120,0.0,0,0
1739721839.128,0.14,3.89,3.88,0.000,-0.129,0.132,0.0,0,0
1739721867.855,0.14,3.89,3.88,0.000,-0.117,0.120,0.0,0,0
1739721896.578,0.14,3.89,3.88,0.000,-0.128,0.130,0.0,0,0
1739721925.304,0.14,3.89,3.88,0.000,-0.118,0.121,0.0,0,0
1739721954.027,0.14,3.89,3.88,0.000,-0.128,0.130,0.0,0,0
1739721982.753,0.14,3.89,3.88,0.000,-0.119,0.122,0.0,0,0
1739722011.476,0.14,3.89,3.88,0.000,-0.125,0.128,0.0,0,0
1739722040.203,0.14,3.89,3.88,0.000,-0.122,0.124,0.0,0,0
1739722068.929,0.14,3.89,3.88,0.000,-0.119,0.122,0.0,0,0
1739722097.652,0.14,3.89,3.88,0.000,-0.127,0.130,0.0,0,0
1739722126.378,0.14,3.89,3.88,0.000,-0.117,0.120,0.0,0,0
1739722155.101,0.14,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739722183.828,0.14,3.89,3.88,0.000,-0.118,0.120,0.0,0,0
1739722212.550,0.14,3.89,3.87,0.000,-0.130,0.132,0.0,0,0
1739722241.277,0.14,3.89,3.88,0.000,-0.118,0.120,0.0,0,0
1739722270.000,0.14,3.89,3.88,0.000,-0.129,0.132,0.0,0,0
1739722298.726,0.14,3.89,3.88,0.000,-0.118,0.121,0.0,0,0
1739722327.453,0.14,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739722356.175,0.14,3.89,3.88,0.000,-0.118,0.121,0.0,0,0
1739722384.902,0.14,3.89,3.88,0.000,-0.128,0.131,0.0,0,0
1739722413.625,0.14,3.89,3.88,0.000,-0.118,0.121,0.0,0,0
1739722442.351,0.14,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739722471.074,0.14,3.89,3.88,0.000,-0.118,0.121,0.0,0,0
1739722499.843,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739722528.527,0.14,3.89,3.88,0.000,-0.118,0.121,0.0,0,0
1739722557.250,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739722585.976,0.14,3.89,3.88,0.000,-0.119,0.121,0.0,0,0
1739722614.699,0.14,3.89,3.87,0.000,-0.127,0.130,0.0,0,0
1739722643.425,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739722672.148,0.14,3.89,3.88,0.000,-0.126,0.129,0.0,0,0
1739722700.875,0.14,3.89,3.87,0.000,-0.120,0.123,0.0,0,0
1739722729.597,0.14,3.89,3.88,0.000,-0.121,0.123,0.0,0,0
1739722758.324,0.14,3.89,3.87,0.000,-0.125,0.128,0.0,0,0
1739722787.050,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739722815.785,0.14,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739722844.500,0.14,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739722873.222,0.14,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739722901.949,0.14,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739722930.671,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739722959.398,0.14,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739722988.125,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723016.847,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739723045.574,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723074.296,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739723103.023,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723131.746,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739723160.472,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723189.195,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739723217.921,0.14,3.89,3.87,0.000,-0.128,0.130,0.0,0,0
1739723246.710,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739723275.371,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723304.097,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739723332.820,0.14,3.89,3.87,0.000,-0.127,0.130,0.0,0,0
1739723361.546,0.14,3.89,3.87,0.000,-0.120,0.123,0.0,0,0
1739723390.269,0.14,3.89,3.87,0.000,-0.122,0.125,0.0,0,0
1739723418.996,0.14,3.89,3.87,0.000,-0.125,0.128,0.0,0,0
1739723447.722,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739723476.445,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723505.171,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739723533.894,0.13,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739723562.652,0.13,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739723591.343,0.13,3.89,3.87,0.000,-0.129,0.131,0.0,0,0
1739723620.070,0.14,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739723648.796,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723677.519,0.13,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739723706.246,0.14,3.89,3.87,0.000,-0.129,0.131,0.0,0,0
1739723734.968,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739723763.695,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723792.421,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739723821.144,0.14,3.89,3.87,0.000,-0.128,0.130,0.0,0,0
1739723849.867,0.14,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739723878.597,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723907.320,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739723936.042,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739723964.769,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739723993.492,0.14,3.89,3.87,0.000,-0.127,0.131,0.0,0,0
1739724022.218,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739724050.941,0.14,3.89,3.87,0.000,-0.125,0.127,0.0,0,0
1739724079.667,0.14,3.89,3.87,0.000,-0.122,0.125,0.0,0,0
1739724108.390,0.14,3.89,3.87,0.000,-0.120,0.122,0.0,0,0
1739724137.117,0.14,3.89,3.87,0.000,-0.127,0.130,0.0,0,0
1739724165.843,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739724194.566,0.14,3.89,3.87,0.000,-0.129,0.131,0.0,0,0
1739724223.292,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739724252.015,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739724280.742,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739724309.519,0.14,3.89,3.87,0.000,-0.128,0.130,0.0,0,0
1739724338.191,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739724366.914,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739724395.640,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739724424.367,0.14,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739724453.089,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739724481.816,0.14,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739724510.539,0.14,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739724539.265,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739724567.988,0.14,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739724596.714,0.14,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739724625.460,0.14,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739724654.164,0.14,3.89,3.87,0.000,-0.129,0.131,0.0,0,0
1739724682.890,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739724711.613,0.14,3.89,3.87,0.000,-0.126,0.129,0.0,0,0
1739724740.339,0.14,3.89,3.87,0.000,-0.121,0.123,0.0,0,0
1739724769.062,0.14,3.89,3.87,0.000,-0.121,0.124,0.0,0,0
1739724797.789,0.14,3.89,3.87,0.000,-0.126,0.129,0.0,0,0
1739724826.511,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739724855.238,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739724883.964,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739724912.687,0.14,3.88,3.85,0.000,-0.214,0.217,0.0,0,0
1739724941.464,0.14,3.89,3.87,0.000,-0.120,0.123,0.0,0,0
1739724970.136,0.14,3.89,3.87,0.000,-0.128,0.130,0.0,0,0
1739724998.863,0.14,3.89,3.87,0.000,-0.119,0.122,0.0,0,0
1739725027.585,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739725056.312,0.14,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739725085.039,0.14,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739725113.761,0.15,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739725142.488,0.15,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739725171.210,0.15,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739725199.937,0.16,3.89,3.87,0.000,-0.128,0.132,0.0,0,0
1739725228.660,0.16,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739725257.386,0.16,3.89,3.87,0.000,-0.129,0.132,0.0,0,0
1739725286.109,0.17,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739725314.835,0.17,3.89,3.87,0.000,-0.129,0.131,0.0,0,0
1739725343.562,0.18,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739725372.328,0.19,3.89,3.87,0.000,-0.128,0.130,0.0,0,0
1739725401.011,0.20,3.89,3.87,0.000,-0.120,0.123,0.0,0,0
1739725429.734,0.22,3.89,3.87,0.000,-0.122,0.125,0.0,0,0
1739725458.460,0.23,3.89,3.87,0.000,-0.124,0.127,0.0,0,0
1739725487.183,0.25,3.89,3.87,0.000,-0.120,0.122,0.0,0,0
1739725515.910,0.27,3.89,3.87,0.000,-0.127,0.130,0.0,0,0
1739725544.632,0.30,3.89,3.87,0.000,-0.118,0.122,0.0,0,0
1739725573.359,0.33,3.89,3.87,0.000,-0.128,0.131,0.0,0,0
1739725602.085,0.37,3.89,3.87,0.000,-0.119,0.121,0.0,0,0
1739725630.808,0.41,3.88,3.87,0.000,-0.129,0.131,0.0,0,0
1739725659.535,0.45,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739725688.269,0.50,3.88,3.87,0.000,-0.128,0.131,0.0,0,0
1739725716.984,0.55,3.89,3.87,0.000,-0.118,0.121,0.0,0,0
1739725745.707,0.61,3.88,3.87,0.000,-0.129,0.132,0.0,0,0
1739725774.433,0.68,3.88,3.87,0.000,-0.118,0.121,0.0,0,0
1739725803.160,0.76,3.88,3.87,0.000,-0.129,0.131,0.0,0,0
1739725831.882,0.80,3.88,3.87,0.000,-0.117,0.120,0.0,0,0
1739725860.609,0.87,3.88,3.87,0.000,-0.130,0.132,0.0,0,0
1739725889.332,0.94,3.88,3.87,0.000,-0.117,0.120,0.0,0,0
1739725918.058,1.02,3.88,3.87,0.000,-0.129,0.132,0.0,0,0
1739725946.785,1.11,3.88,3.87,0.000,-0.117,0.120,0.0,0,0
1739725975.507,1.21,3.88,3.87,0.000,-0.130,0.133,0.0,0,0
1739726004.230,1.28,3.88,3.87,0.000,-0.117,0.120,0.0,0,0
1739726032.957,1.35,3.88,3.87,0.000,-0.129,0.131,0.0,0,0
1739726061.683,1.45,3.88,3.87,0.000,-0.119,0.122,0.0,0,0
1739726090.406,1.54,3.88,3.87,0.000,-0.124,0.127,0.0,0,0
1739726119.195,1.65,3.88,3.87,0.001,-0.123,0.126,0.0,0,0
1739726147.855,1.77,3.88,3.87,0.001,-0.120,0.123,0.0,0,0
1739726176.582,1.88,3.88,3.87,0.001,-0.128,0.130,0.0,0,0
1739726205.304,1.99,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739726234.031,2.11,3.88,3.87,0.001,-0.130,0.133,0.0,0,0
1739726262.757,2.25,3.88,3.87,0.001,-0.119,0.121,0.0,0,0
1739726291.480,2.40,3.88,3.87,0.001,-0.130,0.132,0.0,0,0
1739726320.207,2.54,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739726348.929,2.68,3.88,3.87,0.001,-0.131,0.134,0.0,0,0
1739726377.656,2.78,3.88,3.87,0.001,-0.120,0.122,0.0,0,0
1739726406.378,2.87,3.88,3.87,0.001,-0.131,0.133,0.0,0,0
1739726435.136,2.92,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739726463.828,3.00,3.88,3.86,0.001,-0.131,0.134,0.0,0,0
1739726492.554,3.09,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739726521.281,3.14,3.88,3.86,0.001,-0.131,0.134,0.0,0,0
1739726550.003,3.17,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739726578.730,3.19,3.88,3.86,0.001,-0.132,0.134,0.0,0,0
1739726607.453,3.20,3.88,3.87,0.001,-0.119,0.121,0.0,0,0
1739726636.179,3.22,3.88,3.86,0.001,-0.131,0.134,0.0,0,0
1739726664.902,3.23,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739726693.628,3.23,3.88,3.86,0.001,-0.130,0.133,0.0,0,0
1739726722.355,3.24,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739726751.082,3.25,3.88,3.86,0.001,-0.127,0.130,0.0,0,0
1739726779.804,3.25,3.88,3.87,0.001,-0.123,0.125,0.0,0,0
1739726808.527,3.26,3.88,3.86,0.001,-0.121,0.124,0.0,0,0
1739726837.253,3.26,3.88,3.86,0.001,-0.128,0.131,0.0,0,0
1739726865.976,3.27,3.88,3.86,0.001,-0.120,0.122,0.0,0,0
1739726894.703,3.27,3.88,3.86,0.001,-0.129,0.132,0.0,0,0
1739726923.425,3.29,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739726952.152,3.35,3.88,3.86,0.001,-0.130,0.132,0.0,0,0
1739726980.878,3.41,3.88,3.87,0.001,-0.119,0.122,0.0,0,0
1739727009.601,3.46,3.88,3.86,0.001,-0.130,0.132,0.0,0,0
1739727038.328,3.50,3.88,3.86,0.001,-0.119,0.121,0.0,0,0
1739727067.050,3.53,3.88,3.86,0.001,-0.130,0.133,0.0,0,0
1739727095.777,3.58,3.88,3.86,0.001,-0.119,0.121,0.0,0,0
1739727124.500,3.63,3.88,3.86,0.001,-0.130,0.133,0.0,0,0
1739727153.226,3.69,3.88,3.86,0.001,-0.118,0.121,0.0,0,0
1739727182.003,3.74,3.88,3.86,0.001,-0.130,0.133,0.0,0,0
1739727210.675,3.80,3.88,3.86,0.001,-0.118,0.121,0.0,0,0
1739727239.402,3.85,3.88,3.86,0.001,-0.132,0.135,0.0,0,0
1739727268.125,3.90,3.88,3.86,0.001,-0.141,0.143,0.0,0,0
1739727296.851,3.97,3.88,3.86,0.001,-0.153,0.155,0.0,0,0
1739727325.574,4.02,3.88,3.86,0.001,-0.141,0.143,0.0,0,0
1739727354.300,4.08,3.88,3.86,0.001,-0.147,0.149,0.0,0,0
1739727383.023,4.12,3.88,3.86,0.001,-0.148,0.150,0.0,0,0
1739727411.750,4.16,3.88,3.86,0.001,-0.151,0.153,-273.1,0,0
1739727440.476,4.20,3.88,3.86,0.002,-0.126,0.129,-273.1,0,0
1739727469.199,4.24,3.88,3.86,0.002,-0.127,0.130,-273.1,0,0
1739727497.945,4.28,3.88,3.86,0.002,-0.142,0.144,-273.1,0,0
1739727526.648,4.31,3.88,3.86,0.002,-0.139,0.142,-273.1,0,0
1739727555.375,4.34,3.88,3.86,0.002,-0.146,0.149,-273.1,0,0
1739727584.097,4.37,3.88,3.86,0.002,-0.138,0.140,-273.1,0,0
1739727612.824,4.39,3.88,3.86,0.002,-0.135,0.138,-273.1,0,0
1739727641.550,4.40,3.88,3.86,0.002,-0.118,0.121,-273.1,0,0
1739727670.273,4.35,3.88,3.86,0.002,-0.130,0.133,25.7,0,10
1739727699.000,4.32,3.88,3.86,0.002,-0.119,0.121,25.1,0,10
1739727727.722,4.33,3.88,3.86,0.002,-0.148,0.150,25.1,0,10
1739727756.449,4.34,3.88,3.86,0.002,-0.118,0.121,26.0,0,10
1739727785.171,4.36,3.88,3.86,0.002,-0.130,0.133,-273.1,0,10
1739727813.898,4.38,3.88,3.86,0.002,-0.118,0.120,25.3,0,10
1739727842.621,4.41,3.88,3.86,0.002,-0.131,0.133,-273.1,0,10
1739727871.347,4.44,3.88,3.86,0.002,-0.119,0.122,28.6,0,10
1739727900.074,4.45,3.88,3.86,0.002,-0.153,0.156,25.2,0,10
1739727928.796,4.47,3.88,3.86,0.002,-0.131,0.133,24.9,0,10
1739727957.523,4.50,3.88,3.86,0.002,-0.135,0.138,-273.1,0,10
1739727986.246,4.52,3.88,3.86,0.002,-0.121,0.124,28.7,0,10
1739728014.972,4.53,3.88,3.86,0.002,-0.129,0.132,24.9,0,10
1739728043.695,4.55,3.88,3.86,0.002,-0.119,0.122,24.9,0,10
1739728072.421,4.57,3.88,3.86,0.002,-0.127,0.130,25.4,0,10
1739728101.144,4.58,3.88,3.86,0.002,-0.121,0.123,24.6,0,10
1739728129.871,4.60,3.88,3.86,0.002,-0.122,0.125,-273.1,0,10
1739728158.597,4.61,3.88,3.86,0.002,-0.126,0.129,25.5,0,10
1739728187.320,4.63,3.88,3.86,0.002,-0.120,0.122,25.3,0,10
1739728216.046,4.64,3.88,3.86,0.002,-0.129,0.132,25.3,0,10
1739728244.812,4.64,3.88,3.86,0.002,-0.118,0.121,-273.1,0,10
1739728273.496,4.63,3.88,3.86,0.002,-0.130,0.133,-273.1,0,10
1739728302.218,4.63,3.88,3.86,0.002,-0.118,0.121,-273.1,0,10
1739728330.945,4.63,3.88,3.86,0.002,-0.130,0.134,-273.1,0,10
1739728359.671,4.64,3.88,3.86,0.002,-0.118,0.120,26.2,0,10
1739728388.394,4.66,3.88,3.86,0.002,-0.130,0.133,25.0,0,10
1739728417.121,4.67,3.88,3.86,0.002,-0.118,0.120,-273.1,0,10
1739728445.843,4.68,3.88,3.86,0.002,-0.131,0.134,25.3,0,10
1739728474.570,4.69,3.88,3.86,0.002,-0.118,0.121,26.0,0,10
1739728503.292,4.71,3.87,3.85,0.002,-0.164,0.166,27.2,0,10
1739728532.019,4.73,3.87,3.85,0.002,-0.193,0.196,25.2,0,10
1739728560.757,4.75,3.87,3.84,0.002,-0.207,0.210,25.4,0,10
1739728589.468,4.76,3.87,3.84,0.002,-0.202,0.205,25.1,0,10
1739728618.195,4.76,3.87,3.84,0.002,-0.206,0.209,25.2,0,10
1739728646.917,4.78,3.87,3.85,0.002,-0.170,0.172,25.5,0,10
1739728675.644,4.79,3.88,3.86,0.002,-0.130,0.132,-273.1,0,10
1739728704.367,4.81,3.88,3.86,0.002,-0.119,0.122,24.7,0,10
1739728733.093,4.82,3.88,3.86,0.003,-0.129,0.131,25.3,0,10
1739728761.816,4.83,3.88,3.86,0.003,-0.120,0.123,-273.1,0,10
