epoch,link,log type,data
1739961008.00,0,BSYS,12739395,INFO,enable SM bus
1739961008.00,0,BSYS,12739396,INFO,ss until ms 12744396
1739961008.00,0,BSYS,12739409,INFO,etmark 1739961008
1739961010.58,2,DATA,SOFT2,518,2569
1739961010.60,1,DATA,SOFT2,559,2461
1739961010.79,3,DATA,SOFT2,659,2553
1739961011.07,2,DATA,SOFT2,1018,2569
1739961011.10,1,DATA,SOFT2,1059,2461
1739961011.22,3,DATA,SOFT2,1159,2553
1739961011.57,2,DATA,SOFT2,1518,2569
1739961011.60,1,DATA,SOFT2,1559,2461
1739961011.72,3,DATA,SOFT2,1659,2553
1739961012.07,2,DATA,SOFT2,2018,2570
1739961012.10,1,DATA,SOFT2,2059,2461
1739961012.22,3,DATA,SOFT2,2159,2553
1739961012.57,2,DATA,SOFT2,2518,2569
1739961012.60,1,DATA,SOFT2,2559,2462
1739961012.72,3,DATA,SOFT2,2659,2553
1739961012.98,0,BSYS,12744396,INFO,disable SM bus
1739961012.98,0,BSYS,12744397,INFO,next ss et 1739961068
1739961017.99,0,BSYS,12749405,INFO,etmark 1739961018
1739961028.01,0,BSYS,12759406,INFO,etmark 1739961028
1739961038.00,0,BSYS,12769413,INFO,etmark 1739961038
1739961047.99,0,BSYS,12779413,INFO,etmark 1739961048
1739961058.00,0,BSYS,12789412,INFO,etmark 1739961058
1739961068.00,0,BSYS,12799407,INFO,enable SM bus
1739961068.00,0,BSYS,12799408,INFO,ss until ms 12804408
1739961068.00,0,BSYS,12799421,INFO,etmark 1739961068
1739961070.58,3,DATA,SOFT2,514,2553
1739961070.67,1,DATA,SOFT2,574,2463
1739961070.69,2,DATA,SOFT2,538,2569
1739961071.08,3,DATA,SOFT2,1014,2553
1739961071.20,1,DATA,SOFT2,1074,2463
1739961071.22,2,DATA,SOFT2,1038,2570
1739961071.58,3,DATA,SOFT2,1514,2553
1739961071.70,1,DATA,SOFT2,1574,2463
1739961071.72,2,DATA,SOFT2,1538,2570
1739961072.08,3,DATA,SOFT2,2014,2553
1739961072.19,1,DATA,SOFT2,2074,2463
1739961072.22,2,DATA,SOFT2,2038,2570
1739961072.58,3,DATA,SOFT2,2514,2553
1739961072.69,1,DATA,SOFT2,2574,2463
1739961072.72,2,DATA,SOFT2,2538,2570
1739961072.98,0,BSYS,12804408,INFO,disable SM bus
1739961072.98,0,BSYS,12804409,INFO,next ss et 1739961128
1739961077.99,0,BSYS,12809417,INFO,etmark 1739961078
1739961088.00,0,BSYS,12819419,INFO,etmark 1739961088
1739961098.00,0,BSYS,12829422,INFO,etmark 1739961098
1739961108.00,0,BSYS,12839430,INFO,etmark 1739961108
1739961117.99,0,BSYS,12849428,INFO,etmark 1739961118
1739961128.00,0,BSYS,12859421,INFO,enable SM bus
1739961128.00,0,BSYS,12859422,INFO,ss until ms 12864422
1739961128.00,0,BSYS,12859435,INFO,etmark 1739961128
1739961130.60,3,DATA,SOFT2,539,2553
1739961130.72,1,DATA,SOFT2,604,2464
1739961130.74,2,DATA,SOFT2,563,2570
1739961131.10,3,DATA,SOFT2,1039,2553
1739961131.22,1,DATA,SOFT2,1104,2465
1739961131.24,2,DATA,SOFT2,1063,2570
1739961131.60,3,DATA,SOFT2,1539,2553
1739961131.72,1,DATA,SOFT2,1604,2464
1739961131.74,2,DATA,SOFT2,1563,2570
1739961132.10,3,DATA,SOFT2,2039,2553
1739961132.22,1,DATA,SOFT2,2104,2464
1739961132.24,2,DATA,SOFT2,2063,2570
1739961132.60,3,DATA,SOFT2,2539,2553
1739961132.72,1,DATA,SOFT2,2604,2464
1739961132.74,2,DATA,SOFT2,2563,2570
1739961132.98,0,BSYS,12864422,INFO,disable SM bus
1739961132.98,0,BSYS,12864423,INFO,next ss et 1739961188
1739961137.99,0,BSYS,12869427,INFO,etmark 1739961138
1739961148.02,0,BSYS,12879434,INFO,etmark 1739961148
1739961157.99,0,BSYS,12889430,INFO,etmark 1739961158
1739961168.01,0,BSYS,12899433,INFO,etmark 1739961168
1739961178.00,0,BSYS,12909434,INFO,etmark 1739961178
1739961188.00,0,BSYS,12919430,INFO,enable SM bus
1739961188.00,0,BSYS,12919431,INFO,ss until ms 12924431
1739961188.00,0,BSYS,12919444,INFO,etmark 1739961188
1739961190.55,1,DATA,SOFT2,527,2465
1739961190.59,3,DATA,SOFT2,515,2553
1739961190.68,2,DATA,SOFT2,551,2570
1739961191.05,1,DATA,SOFT2,1027,2465
1739961191.09,3,DATA,SOFT2,1015,2553
1739961191.18,2,DATA,SOFT2,1051,2570
1739961191.55,1,DATA,SOFT2,1527,2465
1739961191.59,3,DATA,SOFT2,1515,2553
1739961191.68,2,DATA,SOFT2,1551,2570
1739961192.05,1,DATA,SOFT2,2027,2466
1739961192.09,3,DATA,SOFT2,2015,2553
1739961192.18,2,DATA,SOFT2,2051,2570
1739961192.55,1,DATA,SOFT2,2527,2465
1739961192.59,3,DATA,SOFT2,2515,2553
1739961192.68,2,DATA,SOFT2,2551,2570
1739961192.98,0,BSYS,12924431,INFO,disable SM bus
1739961192.98,0,BSYS,12924432,INFO,next ss et 1739961248
1739961197.99,0,BSYS,12929440,INFO,etmark 1739961198
1739961208.00,0,BSYS,12939440,INFO,etmark 1739961208
1739961218.00,0,BSYS,12949443,INFO,etmark 1739961218
1739961228.00,0,BSYS,12959449,INFO,etmark 1739961228
1739961237.99,0,BSYS,12969447,INFO,etmark 1739961238
1739961248.00,0,BSYS,12979441,INFO,enable SM bus
1739961248.00,0,BSYS,12979442,INFO,ss until ms 12984442
1739961248.00,0,BSYS,12979455,INFO,etmark 1739961248
1739961250.63,1,DATA,SOFT2,597,2467
1739961250.70,2,DATA,SOFT2,642,2570
1739961250.73,3,DATA,SOFT2,660,2553
1739961251.12,1,DATA,SOFT2,1097,2467
1739961251.20,2,DATA,SOFT2,1142,2570
1739961251.23,3,DATA,SOFT2,1160,2553
1739961251.62,1,DATA,SOFT2,1597,2466
1739961251.70,2,DATA,SOFT2,1642,2570
1739961251.73,3,DATA,SOFT2,1660,2553
1739961252.12,1,DATA,SOFT2,2097,2467
1739961252.20,2,DATA,SOFT2,2142,2570
1739961252.23,3,DATA,SOFT2,2160,2553
1739961252.62,1,DATA,SOFT2,2597,2467
1739961252.70,2,DATA,SOFT2,2642,2570
1739961252.73,3,DATA,SOFT2,2660,2553
1739961252.98,0,BSYS,12984442,INFO,disable SM bus
1739961252.98,0,BSYS,12984443,INFO,next ss et 1739961308
1739961257.99,0,BSYS,12989451,INFO,etmark 1739961258
1739961268.01,0,BSYS,12999452,INFO,etmark 1739961268
1739961278.00,0,BSYS,13009453,INFO,etmark 1739961278
1739961288.01,0,BSYS,13019459,INFO,etmark 1739961288
1739961297.99,0,BSYS,13029457,INFO,etmark 1739961298
1739961308.00,0,BSYS,13039450,INFO,enable SM bus
1739961308.00,0,BSYS,13039451,INFO,ss until ms 13044451
1739961308.00,0,BSYS,13039464,INFO,etmark 1739961308
1739961310.63,1,DATA,SOFT2,604,2468
1739961310.67,2,DATA,SOFT2,616,2570
1739961310.71,3,DATA,SOFT2,620,2553
1739961311.13,1,DATA,SOFT2,1104,2468
1739961311.17,2,DATA,SOFT2,1116,2570
1739961311.21,3,DATA,SOFT2,1120,2553
1739961311.63,1,DATA,SOFT2,1604,2468
1739961311.67,2,DATA,SOFT2,1616,2570
1739961311.71,3,DATA,SOFT2,1620,2553
1739961312.13,1,DATA,SOFT2,2104,2468
1739961312.17,2,DATA,SOFT2,2116,2570
1739961312.21,3,DATA,SOFT2,2120,2553
1739961312.63,1,DATA,SOFT2,2604,2468
1739961312.67,2,DATA,SOFT2,2616,2570
1739961312.70,3,DATA,SOFT2,2620,2553
1739961312.98,0,BSYS,13044451,INFO,disable SM bus
1739961312.98,0,BSYS,13044452,INFO,next ss et 1739961368
1739961317.99,0,BSYS,13049464,INFO,etmark 1739961318
1739961328.00,0,BSYS,13059465,INFO,etmark 1739961328
1739961338.00,0,BSYS,13069469,INFO,etmark 1739961338
1739961347.99,0,BSYS,13079465,INFO,etmark 1739961348
1739961358.00,0,BSYS,13089465,INFO,etmark 1739961358
1739961368.00,0,BSYS,13099458,INFO,enable SM bus
1739961368.00,0,BSYS,13099459,INFO,ss until ms 13104459
1739961368.00,0,BSYS,13099472,INFO,etmark 1739961368
1739961370.59,1,DATA,SOFT2,559,2469
1739961370.62,2,DATA,SOFT2,560,2571
1739961370.65,3,DATA,SOFT2,572,2553
1739961371.09,1,DATA,SOFT2,1059,2469
1739961371.12,2,DATA,SOFT2,1060,2571
1739961371.15,3,DATA,SOFT2,1072,2553
1739961371.59,1,DATA,SOFT2,1559,2469
1739961371.62,2,DATA,SOFT2,1560,2571
1739961371.65,3,DATA,SOFT2,1572,2553
1739961372.09,1,DATA,SOFT2,2059,2469
1739961372.12,2,DATA,SOFT2,2060,2571
1739961372.15,3,DATA,SOFT2,2072,2553
1739961372.59,1,DATA,SOFT2,2559,2469
1739961372.62,2,DATA,SOFT2,2560,2571
1739961372.65,3,DATA,SOFT2,2572,2553
1739961372.98,0,BSYS,13104459,INFO,disable SM bus
1739961372.98,0,BSYS,13104460,INFO,next ss et 1739961428
1739961378.00,0,BSYS,13109478,INFO,etmark 1739961378
1739961387.99,0,BSYS,13119477,INFO,etmark 1739961388
1739961398.01,0,BSYS,13129481,INFO,etmark 1739961398
1739961408.00,0,BSYS,13139485,INFO,etmark 1739961408
1739961417.99,0,BSYS,13149485,INFO,etmark 1739961418
1739961428.00,0,BSYS,13159478,INFO,enable SM bus
1739961428.00,0,BSYS,13159479,INFO,ss until ms 13164479
1739961428.00,0,BSYS,13159492,INFO,etmark 1739961428
1739961430.56,1,DATA,SOFT2,527,2471
1739961430.76,2,DATA,SOFT2,630,2572
1739961430.78,3,DATA,SOFT2,571,2553
1739961431.05,1,DATA,SOFT2,1027,2471
1739961431.13,3,DATA,SOFT2,1071,2553
1739961431.19,2,DATA,SOFT2,1130,2572
1739961431.55,1,DATA,SOFT2,1527,2471
1739961431.63,3,DATA,SOFT2,1571,2553
1739961431.69,2,DATA,SOFT2,1630,2571
1739961432.05,1,DATA,SOFT2,2027,2471
1739961432.13,3,DATA,SOFT2,2071,2553
1739961432.19,2,DATA,SOFT2,2130,2571
1739961432.55,1,DATA,SOFT2,2527,2470
1739961432.63,3,DATA,SOFT2,2571,2553
1739961432.69,2,DATA,SOFT2,2630,2572
1739961432.98,0,BSYS,13164479,INFO,disable SM bus
1739961432.98,0,BSYS,13164480,INFO,next ss et 1739961488
1739961437.99,0,BSYS,13169485,INFO,etmark 1739961438
1739961448.01,0,BSYS,13179487,INFO,etmark 1739961448
1739961458.00,0,BSYS,13189490,INFO,etmark 1739961458
1739961468.00,0,BSYS,13199491,INFO,etmark 1739961468
1739961478.00,0,BSYS,13209492,INFO,etmark 1739961478
1739961488.00,0,BSYS,13219486,INFO,enable SM bus
1739961488.00,0,BSYS,13219487,INFO,ss until ms 13224487
1739961488.00,0,BSYS,13219488,INFO,inc new sample
1739961488.00,0,BSYS,13219490,INFO,sample 4 complete
1739961488.00,0,BSYS,13219491,INFO,next ss et 1739961488
1739961488.00,0,BSYS,13219493,INFO,next sa et 1739962688
1739961488.01,0,BSYS,13219506,INFO,etmark 1739961488
1739961490.60,1,DATA,SOFT2,570,2472
1739961490.68,2,DATA,SOFT2,619,2572
1739961490.71,3,DATA,SOFT2,632,2554
1739961491.10,1,DATA,SOFT2,1070,2472
1739961491.18,2,DATA,SOFT2,1119,2573
1739961491.21,3,DATA,SOFT2,1132,2554
1739961491.60,1,DATA,SOFT2,1570,2472
1739961491.68,2,DATA,SOFT2,1619,2572
1739961491.71,3,DATA,SOFT2,1632,2553
1739961492.10,1,DATA,SOFT2,2070,2472
1739961492.18,2,DATA,SOFT2,2119,2572
1739961492.21,3,DATA,SOFT2,2132,2553
1739961492.60,1,DATA,SOFT2,2570,2473
1739961492.68,2,DATA,SOFT2,2619,2572
1739961492.71,3,DATA,SOFT2,2632,2553
1739961492.99,0,BSYS,13224487,INFO,disable SM bus
1739961492.99,0,BSYS,13224488,INFO,next ss et 1739961548
1739961497.99,0,BSYS,13229496,INFO,etmark 1739961498
1739961508.01,0,BSYS,13239501,INFO,etmark 1739961508
1739961517.99,0,BSYS,13249496,INFO,etmark 1739961518
1739961528.01,0,BSYS,13259504,INFO,etmark 1739961528
1739961537.99,0,BSYS,13269503,INFO,etmark 1739961538
1739961548.00,0,BSYS,13279496,INFO,enable SM bus
1739961548.00,0,BSYS,13279497,INFO,ss until ms 13284497
1739961548.00,0,BSYS,13279510,INFO,etmark 1739961548
1739961550.66,1,DATA,SOFT2,635,2474
1739961550.70,2,DATA,SOFT2,618,2575
1739961550.78,3,DATA,SOFT2,635,2554
1739961551.16,1,DATA,SOFT2,1135,2474
1739961551.20,2,DATA,SOFT2,1118,2575
1739961551.28,3,DATA,SOFT2,1135,2554
1739961551.66,1,DATA,SOFT2,1635,2474
1739961551.70,2,DATA,SOFT2,1618,2574
1739961551.78,3,DATA,SOFT2,1635,2554
1739961552.16,1,DATA,SOFT2,2135,2474
1739961552.20,2,DATA,SOFT2,2118,2575
1739961552.28,3,DATA,SOFT2,2135,2555
1739961552.66,1,DATA,SOFT2,2635,2474
1739961552.69,2,DATA,SOFT2,2618,2574
1739961552.78,3,DATA,SOFT2,2635,2554
1739961552.98,0,BSYS,13284497,INFO,disable SM bus
1739961552.98,0,BSYS,13284498,INFO,next ss et 1739961608
1739961557.99,0,BSYS,13289507,INFO,etmark 1739961558
1739961568.00,0,BSYS,13299505,INFO,etmark 1739961568
1739961578.01,0,BSYS,13309510,INFO,etmark 1739961578
1739961588.00,0,BSYS,13319509,INFO,etmark 1739961588
1739961598.00,0,BSYS,13329509,INFO,etmark 1739961598
1739961608.00,0,BSYS,13339502,INFO,enable SM bus
1739961608.00,0,BSYS,13339503,INFO,ss until ms 13344503
1739961608.00,0,BSYS,13339516,INFO,etmark 1739961608
1739961610.58,2,DATA,SOFT2,519,2576
1739961610.68,1,DATA,SOFT2,651,2476
1739961610.71,3,DATA,SOFT2,645,2555
1739961611.08,2,DATA,SOFT2,1019,2576
1739961611.18,1,DATA,SOFT2,1151,2475
1739961611.21,3,DATA,SOFT2,1145,2555
1739961611.58,2,DATA,SOFT2,1519,2576
1739961611.68,1,DATA,SOFT2,1651,2475
1739961611.71,3,DATA,SOFT2,1645,2555
1739961612.08,2,DATA,SOFT2,2019,2576
1739961612.18,1,DATA,SOFT2,2151,2476
1739961612.21,3,DATA,SOFT2,2145,2555
1739961612.57,2,DATA,SOFT2,2519,2576
1739961612.68,1,DATA,SOFT2,2651,2475
1739961612.71,3,DATA,SOFT2,2645,2555
1739961612.98,0,BSYS,13344503,INFO,disable SM bus
1739961612.98,0,BSYS,13344504,INFO,next ss et 1739961668
1739961618.00,0,BSYS,13349518,INFO,etmark 1739961618
1739961628.00,0,BSYS,13359525,INFO,etmark 1739961628
1739961637.98,0,BSYS,13369513,INFO,etmark 1739961638
1739961648.01,0,BSYS,13379509,INFO,etmark 1739961648
1739961658.01,0,BSYS,13389516,INFO,etmark 1739961658
1739961667.99,0,BSYS,13399512,INFO,etmark 1739961668
1739961668.00,0,BSYS,13399524,INFO,enable SM bus
1739961668.00,0,BSYS,13399525,INFO,ss until ms 13404525
1739961670.61,1,DATA,SOFT2,555,2477
1739961670.65,2,DATA,SOFT2,543,2575
1739961670.73,3,DATA,SOFT2,551,2556
1739961671.11,1,DATA,SOFT2,1055,2477
1739961671.15,2,DATA,SOFT2,1043,2576
1739961671.23,3,DATA,SOFT2,1051,2556
1739961671.61,1,DATA,SOFT2,1555,2477
1739961671.65,2,DATA,SOFT2,1543,2576
1739961671.73,3,DATA,SOFT2,1551,2556
1739961672.11,1,DATA,SOFT2,2055,2477
1739961672.15,2,DATA,SOFT2,2043,2576
1739961672.23,3,DATA,SOFT2,2051,2556
1739961672.61,1,DATA,SOFT2,2555,2477
1739961672.65,2,DATA,SOFT2,2543,2576
1739961672.73,3,DATA,SOFT2,2551,2555
1739961673.02,0,BSYS,13404525,INFO,disable SM bus
1739961673.02,0,BSYS,13404526,INFO,next ss et 1739961728
1739961678.02,0,BSYS,13409523,INFO,etmark 1739961678
1739961687.98,0,BSYS,13419511,INFO,etmark 1739961688
1739961698.02,0,BSYS,13429514,INFO,etmark 1739961698
1739961708.01,0,BSYS,13439530,INFO,etmark 1739961708
1739961717.97,0,BSYS,13449520,INFO,etmark 1739961718
1739961728.00,0,BSYS,13459505,INFO,enable SM bus
1739961728.00,0,BSYS,13459506,INFO,ss until ms 13464506
1739961728.01,0,BSYS,13459532,INFO,etmark 1739961728
1739961730.57,1,DATA,SOFT2,560,2477
1739961730.61,3,DATA,SOFT2,536,2555
1739961730.63,2,DATA,SOFT2,592,2571
1739961731.07,1,DATA,SOFT2,1060,2476
1739961731.11,3,DATA,SOFT2,1036,2555
1739961731.13,2,DATA,SOFT2,1092,2571
1739961731.57,1,DATA,SOFT2,1560,2476
1739961731.61,3,DATA,SOFT2,1536,2555
1739961731.63,2,DATA,SOFT2,1592,2571
1739961732.07,1,DATA,SOFT2,2060,2476
1739961732.11,3,DATA,SOFT2,2036,2555
1739961732.13,2,DATA,SOFT2,2092,2571
1739961732.57,1,DATA,SOFT2,2560,2476
1739961732.61,3,DATA,SOFT2,2536,2555
1739961732.63,2,DATA,SOFT2,2592,2571
1739961732.97,0,BSYS,13464506,INFO,disable SM bus
1739961732.97,0,BSYS,13464507,INFO,next ss et 1739961788
1739961737.99,0,BSYS,13469538,INFO,etmark 1739961738
1739961748.00,0,BSYS,13479540,INFO,etmark 1739961748
1739961757.99,0,BSYS,13489533,INFO,etmark 1739961758
1739961768.02,0,BSYS,13499544,INFO,etmark 1739961768
1739961777.98,0,BSYS,13509539,INFO,etmark 1739961778
1739961788.00,0,BSYS,13519529,INFO,enable SM bus
1739961788.00,0,BSYS,13519530,INFO,ss until ms 13524530
1739961788.01,0,BSYS,13519557,INFO,etmark 1739961788
1739961790.55,1,DATA,SOFT2,536,2475
1739961790.64,2,DATA,SOFT2,602,2565
1739961790.74,3,DATA,SOFT2,631,2553
1739961791.05,1,DATA,SOFT2,1036,2474
1739961791.14,2,DATA,SOFT2,1102,2565
1739961791.18,3,DATA,SOFT2,1131,2553
1739961791.54,1,DATA,SOFT2,1536,2475
1739961791.64,2,DATA,SOFT2,1602,2565
1739961791.68,3,DATA,SOFT2,1631,2553
1739961792.04,1,DATA,SOFT2,2036,2474
1739961792.14,2,DATA,SOFT2,2102,2565
1739961792.17,3,DATA,SOFT2,2131,2553
1739961792.54,1,DATA,SOFT2,2536,2474
1739961792.64,2,DATA,SOFT2,2602,2565
1739961792.67,3,DATA,SOFT2,2631,2553
1739961792.96,0,BSYS,13524530,INFO,disable SM bus
1739961792.96,0,BSYS,13524531,INFO,next ss et 1739961848
1739961797.98,0,BSYS,13529557,INFO,etmark 1739961798
1739961808.00,0,BSYS,13539554,INFO,etmark 1739961808
1739961817.98,0,BSYS,13549533,INFO,etmark 1739961818
1739961828.04,0,BSYS,13559550,INFO,etmark 1739961828
1739961837.99,0,BSYS,13569551,INFO,etmark 1739961838
1739961848.00,0,BSYS,13579546,INFO,enable SM bus
1739961848.00,0,BSYS,13579547,INFO,ss until ms 13584547
1739961848.00,0,BSYS,13579560,INFO,etmark 1739961848
1739961850.56,1,DATA,SOFT2,528,2473
1739961850.59,2,DATA,SOFT2,528,2561
1739961850.65,3,DATA,SOFT2,586,2553
1739961851.06,1,DATA,SOFT2,1028,2474
1739961851.09,2,DATA,SOFT2,1028,2561
1739961851.15,3,DATA,SOFT2,1086,2553
1739961851.55,1,DATA,SOFT2,1528,2473
1739961851.59,2,DATA,SOFT2,1528,2561
1739961851.67,3,DATA,SOFT2,1586,2553
1739961852.05,1,DATA,SOFT2,2028,2474
1739961852.09,2,DATA,SOFT2,2028,2561
1739961852.15,3,DATA,SOFT2,2086,2553
1739961852.55,1,DATA,SOFT2,2528,2473
1739961852.59,2,DATA,SOFT2,2528,2561
1739961852.65,3,DATA,SOFT2,2586,2553
1739961852.98,0,BSYS,13584547,INFO,disable SM bus
1739961852.98,0,BSYS,13584548,INFO,next ss et 1739961908
1739961857.99,0,BSYS,13589556,INFO,etmark 1739961858
1739961868.00,0,BSYS,13599553,INFO,etmark 1739961868
1739961878.01,0,BSYS,13609561,INFO,etmark 1739961878
1739961887.99,0,BSYS,13619562,INFO,etmark 1739961888
1739961898.00,0,BSYS,13629561,INFO,etmark 1739961898
1739961908.00,0,BSYS,13639554,INFO,enable SM bus
1739961908.00,0,BSYS,13639555,INFO,ss until ms 13644555
1739961908.00,0,BSYS,13639568,INFO,etmark 1739961908
1739961910.58,3,DATA,SOFT2,515,2552
1739961910.63,1,DATA,SOFT2,598,2471
1739961910.80,2,DATA,SOFT2,656,2560
1739961911.08,3,DATA,SOFT2,1015,2551
1739961911.13,1,DATA,SOFT2,1098,2470
1739961911.23,2,DATA,SOFT2,1156,2560
1739961911.58,3,DATA,SOFT2,1515,2552
1739961911.63,1,DATA,SOFT2,1598,2471
1739961911.73,2,DATA,SOFT2,1656,2559
1739961912.08,3,DATA,SOFT2,2015,2551
1739961912.13,1,DATA,SOFT2,2098,2471
1739961912.23,2,DATA,SOFT2,2156,2559
1739961912.58,3,DATA,SOFT2,2515,2551
1739961912.62,1,DATA,SOFT2,2598,2471
1739961912.73,2,DATA,SOFT2,2656,2559
1739961912.98,0,BSYS,13644555,INFO,disable SM bus
1739961912.98,0,BSYS,13644556,INFO,next ss et 1739961968
1739961917.99,0,BSYS,13649564,INFO,etmark 1739961918
1739961927.99,0,BSYS,13659555,INFO,etmark 1739961928
1739961938.02,0,BSYS,13669570,INFO,etmark 1739961938
1739961947.98,0,BSYS,13679567,INFO,etmark 1739961948
1739961958.01,0,BSYS,13689577,INFO,etmark 1739961958
1739961967.99,0,BSYS,13699571,INFO,etmark 1739961968
1739961968.00,0,BSYS,13699584,INFO,enable SM bus
1739961968.00,0,BSYS,13699585,INFO,ss until ms 13704585
1739961970.64,1,DATA,SOFT2,578,2464
1739961970.68,3,DATA,SOFT2,589,2550
1739961970.73,2,DATA,SOFT2,640,2556
1739961971.14,1,DATA,SOFT2,1078,2464
1739961971.18,3,DATA,SOFT2,1089,2549
1739961971.23,2,DATA,SOFT2,1140,2556
1739961971.64,1,DATA,SOFT2,1578,2464
1739961971.68,3,DATA,SOFT2,1589,2550
1739961971.73,2,DATA,SOFT2,1640,2556
1739961972.14,1,DATA,SOFT2,2078,2464
1739961972.18,3,DATA,SOFT2,2089,2549
1739961972.23,2,DATA,SOFT2,2140,2556
1739961972.64,1,DATA,SOFT2,2578,2464
1739961972.68,3,DATA,SOFT2,2589,2550
1739961972.73,2,DATA,SOFT2,2640,2556
1739961973.02,0,BSYS,13704585,INFO,disable SM bus
1739961973.02,0,BSYS,13704586,INFO,next ss et 1739962028
1739961978.02,0,BSYS,13709581,INFO,etmark 1739961978
1739961987.99,0,BSYS,13719576,INFO,etmark 1739961988
1739961998.01,0,BSYS,13729584,INFO,etmark 1739961998
1739962007.99,0,BSYS,13739580,INFO,etmark 1739962008
1739962018.02,0,BSYS,13749591,INFO,etmark 1739962018
1739962027.98,0,BSYS,13759584,INFO,etmark 1739962028
1739962028.00,0,BSYS,13759596,INFO,enable SM bus
1739962028.00,0,BSYS,13759597,INFO,ss until ms 13764597
1739962030.65,1,DATA,SOFT2,590,2459
1739962030.68,3,DATA,SOFT2,573,2547
1739962030.74,2,DATA,SOFT2,653,2551
1739962031.15,1,DATA,SOFT2,1090,2459
1739962031.18,3,DATA,SOFT2,1073,2547
1739962031.24,2,DATA,SOFT2,1153,2551
1739962031.65,1,DATA,SOFT2,1590,2459
1739962031.68,3,DATA,SOFT2,1573,2547
1739962031.74,2,DATA,SOFT2,1653,2551
1739962032.15,1,DATA,SOFT2,2090,2458
1739962032.18,3,DATA,SOFT2,2073,2548
1739962032.24,2,DATA,SOFT2,2153,2551
1739962032.65,1,DATA,SOFT2,2590,2459
1739962032.69,3,DATA,SOFT2,2573,2548
1739962032.74,2,DATA,SOFT2,2653,2551
1739962033.02,0,BSYS,13764597,INFO,disable SM bus
1739962033.02,0,BSYS,13764598,INFO,next ss et 1739962088
1739962038.01,0,BSYS,13769587,INFO,etmark 1739962038
1739962047.99,0,BSYS,13779580,INFO,etmark 1739962048
1739962058.02,0,BSYS,13789589,INFO,etmark 1739962058
1739962068.00,0,BSYS,13799595,INFO,etmark 1739962068
1739962077.98,0,BSYS,13809583,INFO,etmark 1739962078
1739962088.00,0,BSYS,13819565,INFO,enable SM bus
1739962088.00,0,BSYS,13819566,INFO,ss until ms 13824566
1739962088.03,0,BSYS,13819595,INFO,etmark 1739962088
1739962090.59,1,DATA,SOFT2,581,2452
1739962090.66,2,DATA,SOFT2,601,2549
1739962090.75,3,DATA,SOFT2,596,2546
1739962091.09,1,DATA,SOFT2,1081,2451
1739962091.14,2,DATA,SOFT2,1101,2549
1739962091.17,3,DATA,SOFT2,1096,2546
1739962091.59,1,DATA,SOFT2,1581,2451
1739962091.64,2,DATA,SOFT2,1601,2549
1739962091.67,3,DATA,SOFT2,1596,2546
1739962092.09,1,DATA,SOFT2,2081,2451
1739962092.14,2,DATA,SOFT2,2101,2549
1739962092.17,3,DATA,SOFT2,2096,2546
1739962092.59,1,DATA,SOFT2,2581,2452
1739962092.64,2,DATA,SOFT2,2601,2549
1739962092.67,3,DATA,SOFT2,2596,2546
1739962092.96,0,BSYS,13824566,INFO,disable SM bus
1739962092.96,0,BSYS,13824567,INFO,next ss et 1739962148
1739962097.98,0,BSYS,13829588,INFO,etmark 1739962098
1739962108.02,0,BSYS,13839599,INFO,etmark 1739962108
1739962117.98,0,BSYS,13849589,INFO,etmark 1739962118
1739962128.02,0,BSYS,13859602,INFO,etmark 1739962128
1739962137.99,0,BSYS,13869608,INFO,etmark 1739962138
1739962148.00,0,BSYS,13879608,INFO,enable SM bus
1739962148.00,0,BSYS,13879609,INFO,ss until ms 13884609
1739962148.09,0,BSYS,13879707,INFO,etmark 1739962138
1739962150.63,1,DATA,SOFT2,593,2446
1739962150.68,3,DATA,SOFT2,611,2544
1739962150.77,2,DATA,SOFT2,622,2547
1739962151.13,1,DATA,SOFT2,1093,2447
1739962151.18,3,DATA,SOFT2,1111,2544
1739962151.27,2,DATA,SOFT2,1122,2547
1739962151.63,1,DATA,SOFT2,1593,2446
1739962151.68,3,DATA,SOFT2,1611,2544
1739962151.77,2,DATA,SOFT2,1622,2547
1739962152.13,1,DATA,SOFT2,2093,2446
1739962152.18,3,DATA,SOFT2,2111,2544
1739962152.27,2,DATA,SOFT2,2122,2547
1739962152.63,1,DATA,SOFT2,2593,2446
1739962152.68,3,DATA,SOFT2,2611,2544
1739962152.77,2,DATA,SOFT2,2622,2547
1739962152.99,0,BSYS,13884609,INFO,disable SM bus
1739962152.99,0,BSYS,13884610,INFO,next ss et 1739962208
1739962158.00,0,BSYS,13889615,INFO,etmark 1739962158
1739962168.00,0,BSYS,13899616,INFO,etmark 1739962168
1739962178.00,0,BSYS,13909619,INFO,etmark 1739962178
1739962188.00,0,BSYS,13919617,INFO,etmark 1739962188
1739962198.00,0,BSYS,13929614,INFO,etmark 1739962198
1739962208.00,0,BSYS,13939608,INFO,enable SM bus
1739962208.00,0,BSYS,13939609,INFO,ss until ms 13944609
1739962208.00,0,BSYS,13939622,INFO,etmark 1739962208
1739962210.64,1,DATA,SOFT2,608,2441
1739962210.67,2,DATA,SOFT2,586,2544
1739962210.76,3,DATA,SOFT2,579,2542
1739962211.14,1,DATA,SOFT2,1108,2441
1739962211.17,2,DATA,SOFT2,1086,2544
1739962211.24,3,DATA,SOFT2,1079,2542
1739962211.64,1,DATA,SOFT2,1608,2441
