timestamp(ticks/UTC),solar(V),batt(V),bus(V),solar(I),batt(I),bus(I),batt_temp(C),chg_stat,chg_fault
1739977850.621,0.08,3.72,3.70,0.000,-0.170,0.173,0.0,0,0
1739977879.343,0.08,3.73,3.71,0.000,-0.144,0.146,0.0,0,0
1739977908.070,0.08,3.73,3.71,0.000,-0.126,0.129,0.0,0,0
1739977936.792,0.08,3.73,3.71,0.000,-0.136,0.139,0.0,0,0
1739977965.562,0.08,3.73,3.71,0.000,-0.126,0.129,0.0,0,0
1739977994.242,0.08,3.73,3.71,0.000,-0.136,0.138,0.0,0,0
1739978022.968,0.08,3.73,3.71,0.000,-0.126,0.129,0.0,0,0
1739978051.695,0.08,3.73,3.71,0.000,-0.132,0.135,0.0,0,0
1739978080.417,0.08,3.73,3.71,0.000,-0.130,0.133,0.0,0,0
1739978109.144,0.08,3.73,3.71,0.000,-0.127,0.130,0.0,0,0
1739978137.867,0.08,3.73,3.71,0.000,-0.134,0.137,0.0,0,0
1739978166.593,0.08,3.73,3.71,0.000,-0.126,0.129,0.0,0,0
1739978195.316,0.08,3.73,3.71,0.000,-0.135,0.139,0.0,0,0
1739978224.042,0.08,3.73,3.71,0.000,-0.126,0.129,0.0,0,0
1739978252.769,0.08,3.73,3.71,0.000,-0.135,0.138,0.0,0,0
1739978281.507,0.08,3.73,3.71,0.000,-0.126,0.129,0.0,0,0
1739978310.218,0.08,3.73,3.71,0.000,-0.136,0.139,0.0,0,0
1739978338.941,0.08,3.73,3.71,0.000,-0.139,0.142,0.0,0,0
1739978367.667,0.08,3.73,3.71,0.000,-0.136,0.139,0.0,0,0
1739978396.390,0.08,3.73,3.71,0.000,-0.126,0.129,0.0,0,0
1739978425.117,0.08,3.73,3.71,0.000,-0.137,0.139,0.0,0,0
1739978453.839,0.08,3.73,3.71,0.000,-0.126,0.128,0.0,0,0
1739978482.566,0.08,3.73,3.71,0.000,-0.137,0.139,0.0,0,0
1739978511.292,0.08,3.73,3.71,0.000,-0.131,0.134,0.0,0,0
1739978540.015,0.08,3.72,3.71,0.000,-0.150,0.152,0.0,0,0
1739978568.742,0.08,3.73,3.71,0.000,-0.125,0.128,0.0,0,0
1739978597.464,0.08,3.73,3.71,0.000,-0.137,0.139,0.0,0,0
1739978626.191,0.08,3.73,3.71,0.000,-0.137,0.140,0.0,0,0
1739978654.914,0.08,3.72,3.71,0.000,-0.142,0.145,0.0,0,0
1739978683.640,0.08,3.73,3.71,0.000,-0.138,0.140,0.0,0,0
1739978712.429,0.08,3.72,3.70,0.000,-0.153,0.156,0.0,0,0
1739978741.089,0.08,3.73,3.71,0.000,-0.133,0.136,0.0,0,0
1739978769.816,0.08,3.73,3.71,0.000,-0.129,0.131,0.0,0,0
1739978798.539,0.08,3.73,3.71,0.000,-0.133,0.136,0.0,0,0
1739978827.265,0.08,3.72,3.70,0.000,-0.148,0.151,0.0,0,0
1739978855.988,0.08,3.73,3.71,0.000,-0.136,0.139,0.0,0,0
1739978884.714,0.08,3.72,3.71,0.000,-0.144,0.147,0.0,0,0
1739978913.437,0.08,3.73,3.71,0.000,-0.138,0.140,0.0,0,0
1739978942.164,0.08,3.72,3.70,0.000,-0.163,0.165,0.0,0,0
1739978970.890,0.08,3.73,3.71,0.000,-0.136,0.139,0.0,0,0
1739978999.613,0.08,3.73,3.71,0.000,-0.126,0.128,0.0,0,0
1739979028.375,0.08,3.72,3.70,0.000,-0.149,0.153,0.0,0,0
1739979057.062,0.08,3.72,3.70,0.000,-0.145,0.148,0.0,0,0
1739979085.789,0.08,3.72,3.71,0.000,-0.137,0.139,0.0,0,0
1739979114.511,0.08,3.72,3.71,0.000,-0.125,0.128,0.0,0,0
1739979143.238,0.08,3.72,3.71,0.000,-0.138,0.140,0.0,0,0
1739979171.964,0.08,3.72,3.70,0.000,-0.143,0.146,0.0,0,0
1739979200.687,0.08,3.72,3.70,0.000,-0.140,0.142,0.0,0,0
1739979229.414,0.08,3.72,3.70,0.000,-0.145,0.148,0.0,0,0
1739979258.136,0.08,3.72,3.71,0.000,-0.138,0.141,0.0,0,0
1739979286.863,0.08,3.72,3.70,0.000,-0.145,0.147,0.0,0,0
1739979315.585,0.08,3.72,3.70,0.000,-0.142,0.146,0.0,0,0
1739979344.316,0.08,3.72,3.71,0.000,-0.125,0.128,0.0,0,0
1739979373.035,0.08,3.72,3.70,0.000,-0.137,0.140,0.0,0,0
1739979401.761,0.08,3.72,3.71,0.000,-0.127,0.130,0.0,0,0
1739979430.488,0.08,3.72,3.71,0.000,-0.130,0.133,0.0,0,0
1739979459.210,0.08,3.72,3.70,0.000,-0.133,0.135,0.0,0,0
1739979487.937,0.08,3.72,3.71,0.000,-0.128,0.130,0.0,0,0
1739979516.660,0.08,3.71,3.69,0.000,-0.187,0.190,0.0,0,0
1739979545.386,0.08,3.72,3.70,0.000,-0.133,0.136,0.0,0,0
1739979574.109,0.08,3.72,3.70,0.000,-0.137,0.140,0.0,0,0
1739979602.835,0.08,3.72,3.70,0.000,-0.127,0.130,0.0,0,0
1739979631.562,0.08,3.72,3.70,0.000,-0.137,0.139,0.0,0,0
1739979660.285,0.08,3.72,3.70,0.000,-0.136,0.139,0.0,0,0
1739979689.011,0.08,3.72,3.70,0.000,-0.137,0.141,0.0,0,0
1739979717.734,0.08,3.72,3.70,0.000,-0.144,0.147,0.0,0,0
1739979746.460,0.08,3.72,3.70,0.000,-0.137,0.140,0.0,0,0
1739979775.238,0.08,3.72,3.70,0.000,-0.131,0.134,0.0,0,0
1739979803.910,0.08,3.72,3.70,0.000,-0.157,0.159,0.0,0,0
1739979832.632,0.08,3.72,3.70,0.000,-0.136,0.138,0.0,0,0
1739979861.359,0.08,3.72,3.70,0.000,-0.154,0.157,0.0,0,0
1739979890.085,0.08,3.72,3.70,0.000,-0.130,0.132,0.0,0,0
1739979918.808,0.08,3.72,3.70,0.000,-0.138,0.141,0.0,0,0
1739979947.535,0.08,3.72,3.70,0.000,-0.126,0.129,0.0,0,0
1739979976.257,0.08,3.70,3.67,0.000,-0.295,0.297,0.0,0,0
1739980004.984,0.08,3.68,3.61,0.000,-0.546,0.549,0.0,0,0
1739980033.707,0.08,3.69,3.63,0.000,-0.464,0.466,0.0,0,0
1739980062.433,0.08,3.70,3.65,0.000,-0.376,0.378,0.0,0,0
1739980091.183,0.08,3.69,3.64,0.000,-0.397,0.400,0.0,0,0
1739980119.882,0.08,3.69,3.65,0.000,-0.384,0.386,0.0,0,0
1739980148.609,0.08,3.70,3.65,0.000,-0.369,0.371,0.0,0,0
1739980177.332,0.08,3.69,3.65,0.000,-0.379,0.382,0.0,0,0
1739980206.058,0.08,3.70,3.65,0.000,-0.357,0.359,0.0,0,0
1739980234.832,0.09,3.70,3.65,0.000,-0.367,0.370,0.0,0,0
1739980263.507,0.09,3.70,3.65,0.000,-0.361,0.364,0.0,0,0
1739980292.230,0.08,3.69,3.65,0.000,-0.379,0.382,0.0,0,0
1739980320.957,0.08,3.70,3.65,0.000,-0.360,0.362,0.0,0,0
1739980349.683,0.08,3.69,3.65,0.000,-0.368,0.370,0.0,0,0
1739980378.406,0.08,3.70,3.65,0.000,-0.354,0.356,0.0,0,0
1739980407.132,0.08,3.69,3.65,0.000,-0.360,0.363,0.0,0,0
1739980435.855,0.08,3.70,3.65,0.000,-0.341,0.343,0.0,0,0
1739980464.582,0.08,3.69,3.65,0.000,-0.352,0.354,0.0,0,0
1739980493.304,0.08,3.70,3.66,0.000,-0.336,0.338,0.0,0,0
1739980522.031,0.08,3.69,3.65,0.000,-0.348,0.351,0.0,0,0
1739980550.753,0.08,3.70,3.66,0.000,-0.333,0.335,0.0,0,0
1739980579.480,0.08,3.69,3.65,0.000,-0.344,0.346,0.0,0,0
1739980608.207,0.08,3.70,3.66,0.000,-0.330,0.332,0.0,0,0
1739980636.929,0.08,3.69,3.65,0.000,-0.341,0.343,0.0,0,0
1739980665.656,0.08,3.70,3.66,0.000,-0.327,0.329,0.0,0,0
1739980694.378,0.08,3.69,3.65,0.000,-0.335,0.337,0.0,0,0
1739980723.105,0.08,3.69,3.64,0.000,-0.374,0.377,0.0,0,0
1739980751.828,0.08,3.68,3.63,0.000,-0.423,0.426,0.0,0,0
1739980780.554,0.08,3.69,3.64,0.000,-0.399,0.402,0.0,0,0
1739980809.281,0.08,3.69,3.64,0.000,-0.393,0.395,0.0,0,0
1739980838.046,0.08,3.68,3.64,0.000,-0.400,0.403,0.0,0,0
1739980866.730,0.08,3.69,3.64,0.000,-0.386,0.388,0.0,0,0
1739980895.453,0.08,3.69,3.64,0.000,-0.360,0.363,0.0,0,0
1739980924.179,0.08,3.70,3.66,0.000,-0.310,0.313,0.0,0,0
1739980952.902,0.08,3.69,3.65,0.000,-0.321,0.324,0.0,0,0
1739980981.628,0.08,3.70,3.66,0.000,-0.304,0.306,0.0,0,0
1739981010.351,0.08,3.69,3.65,0.000,-0.320,0.322,0.0,0,0
1739981039.078,0.08,3.70,3.66,0.000,-0.306,0.308,0.0,0,0
1739981067.804,0.08,3.69,3.65,0.000,-0.318,0.321,0.0,0,0
1739981096.527,0.08,3.70,3.66,0.000,-0.304,0.306,0.0,0,0
1739981125.253,0.08,3.69,3.65,0.000,-0.317,0.319,0.0,0,0
1739981153.992,0.08,3.70,3.66,0.000,-0.303,0.305,0.0,0,0
1739981182.703,0.08,3.69,3.65,0.000,-0.318,0.320,0.0,0,0
1739981211.425,0.08,3.70,3.66,0.000,-0.304,0.306,0.0,0,0
1739981240.152,0.08,3.69,3.65,0.000,-0.316,0.318,0.0,0,0
1739981268.878,0.08,3.69,3.66,0.000,-0.303,0.305,0.0,0,0
1739981297.601,0.08,3.69,3.65,0.000,-0.313,0.316,0.0,0,0
1739981326.328,0.08,3.69,3.66,0.000,-0.302,0.304,0.0,0,0
1739981355.050,0.08,3.69,3.65,0.000,-0.310,0.312,0.0,0,0
1739981383.777,0.08,3.69,3.66,0.000,-0.300,0.303,0.0,0,0
1739981412.500,0.08,3.69,3.65,0.000,-0.306,0.309,0.0,0,0
1739981441.226,0.08,3.69,3.66,0.000,-0.302,0.305,0.0,0,0
1739981469.949,0.08,3.69,3.66,0.000,-0.299,0.301,0.0,0,0
1739981498.675,0.08,3.68,3.64,0.000,-0.358,0.360,0.0,0,0
1739981527.402,0.08,3.68,3.62,0.000,-0.463,0.465,0.0,0,0
1739981556.125,0.08,3.66,3.60,0.000,-0.539,0.541,0.0,0,0
1739981584.914,0.08,3.66,3.60,0.000,-0.523,0.525,0.0,0,0
1739981613.574,0.08,3.66,3.60,0.000,-0.536,0.537,0.0,0,0
1739981642.300,0.08,3.68,3.63,0.000,-0.400,0.402,0.0,0,0
1739981671.023,0.08,3.67,3.61,0.000,-0.473,0.475,0.0,0,0
1739981699.750,0.08,3.68,3.64,0.000,-0.342,0.345,0.0,0,0
1739981728.472,0.08,3.69,3.65,0.000,-0.304,0.307,0.0,0,0
1739981757.199,0.08,3.69,3.66,0.000,-0.291,0.293,0.0,0,0
1739981785.925,0.08,3.69,3.65,0.000,-0.304,0.306,0.0,0,0
1739981814.648,0.08,3.69,3.66,0.000,-0.290,0.292,0.0,0,0
1739981843.375,0.08,3.69,3.65,0.000,-0.305,0.308,0.0,0,0
1739981872.097,0.08,3.69,3.65,0.000,-0.293,0.295,0.0,0,0
1739981900.859,0.08,3.69,3.65,0.000,-0.303,0.305,0.0,0,0
1739981929.546,0.08,3.69,3.65,0.000,-0.292,0.294,0.0,0,0
1739981958.273,0.08,3.69,3.65,0.000,-0.302,0.304,0.0,0,0
1739981987.000,0.08,3.69,3.65,0.000,-0.290,0.293,0.0,0,0
1739982015.722,0.08,3.69,3.65,0.000,-0.297,0.300,0.0,0,0
1739982044.449,0.08,3.69,3.66,0.000,-0.285,0.288,0.0,0,0
1739982073.171,0.08,3.69,3.65,0.000,-0.292,0.294,0.0,0,0
1739982101.898,0.08,3.69,3.65,0.000,-0.285,0.287,0.0,0,0
1739982130.621,0.08,3.69,3.65,0.000,-0.286,0.289,0.0,0,0
1739982159.347,0.07,3.69,3.65,0.000,-0.293,0.295,0.0,0,0
1739982188.070,0.07,3.69,3.66,0.000,-0.284,0.286,0.0,0,0
1739982216.800,0.07,3.69,3.65,0.000,-0.296,0.298,0.0,0,0
1739982245.523,0.07,3.69,3.65,0.000,-0.283,0.286,0.0,0,0
1739982274.246,0.07,3.69,3.65,0.000,-0.294,0.296,0.0,0,0
1739982302.972,0.07,3.68,3.63,0.000,-0.374,0.377,0.0,0,0
1739982331.695,0.07,3.68,3.63,0.000,-0.357,0.362,0.0,0,0
1739982360.421,0.07,3.69,3.65,0.000,-0.282,0.285,0.0,0,0
1739982389.144,0.07,3.69,3.65,0.000,-0.293,0.296,0.0,0,0
1739982417.871,0.07,3.69,3.65,0.000,-0.280,0.283,0.0,0,0
1739982446.597,0.07,3.69,3.65,0.000,-0.292,0.295,0.0,0,0
1739982475.320,0.07,3.69,3.65,0.000,-0.280,0.282,0.0,0,0
1739982504.046,0.07,3.69,3.65,0.000,-0.288,0.290,0.0,0,0
1739982532.769,0.07,3.69,3.65,0.000,-0.276,0.279,0.0,0,0
1739982561.496,0.07,3.69,3.65,0.000,-0.286,0.289,0.0,0,0
1739982590.218,0.07,3.69,3.65,0.000,-0.277,0.280,0.0,0,0
1739982618.945,0.07,3.69,3.65,0.000,-0.286,0.288,0.0,0,0
1739982647.722,0.07,3.69,3.65,0.000,-0.276,0.278,0.0,0,0
1739982676.394,0.07,3.69,3.65,0.000,-0.287,0.289,0.0,0,0
1739982705.121,0.07,3.69,3.65,0.000,-0.279,0.281,0.0,0,0
1739982733.843,0.07,3.69,3.65,0.000,-0.282,0.284,0.0,0,0
1739982762.570,0.07,3.69,3.65,0.000,-0.277,0.280,0.0,0,0
1739982791.292,0.07,3.69,3.65,0.000,-0.278,0.281,0.0,0,0
1739982820.019,0.07,3.69,3.65,0.000,-0.279,0.282,0.0,0,0
1739982848.742,0.07,3.69,3.65,0.000,-0.273,0.275,0.0,0,0
1739982877.468,0.07,3.69,3.65,0.000,-0.280,0.282,0.0,0,0
1739982906.195,0.07,3.69,3.65,0.000,-0.270,0.272,0.0,0,0
1739982934.917,0.07,3.68,3.65,0.000,-0.284,0.286,0.0,0,0
1739982963.667,0.07,3.69,3.65,0.000,-0.270,0.272,0.0,0,0
1739982992.367,0.07,3.68,3.65,0.000,-0.280,0.282,0.0,0,0
1739983021.093,0.07,3.69,3.65,0.000,-0.270,0.273,0.0,0,0
1739983049.816,0.07,3.68,3.65,0.000,-0.284,0.286,0.0,0,0
1739983078.542,0.07,3.68,3.65,0.000,-0.271,0.274,0.0,0,0
1739983107.265,0.07,3.68,3.65,0.000,-0.279,0.281,0.0,0,0
1739983135.992,0.07,3.69,3.65,0.000,-0.264,0.266,0.0,0,0
1739983164.718,0.07,3.68,3.65,0.000,-0.274,0.277,0.0,0,0
1739983193.441,0.07,3.69,3.65,0.000,-0.263,0.266,0.0,0,0
1739983222.167,0.07,3.68,3.65,0.000,-0.273,0.276,0.0,0,0
1739983250.890,0.07,3.68,3.65,0.000,-0.266,0.269,0.0,0,0
1739983279.617,0.07,3.68,3.65,0.000,-0.274,0.277,0.0,0,0
1739983308.339,0.07,3.68,3.65,0.000,-0.265,0.268,0.0,0,0
1739983337.066,0.07,3.68,3.65,0.000,-0.278,0.280,0.0,0,0
1739983365.792,0.07,3.68,3.65,0.000,-0.266,0.269,0.0,0,0
1739983394.515,0.07,3.68,3.65,0.000,-0.278,0.281,0.0,0,0
1739983423.242,0.07,3.68,3.65,0.000,-0.273,0.275,0.0,0,0
1739983451.964,0.07,3.68,3.65,0.000,-0.277,0.280,0.0,0,0
1739983480.691,0.07,3.68,3.65,0.000,-0.272,0.275,0.0,0,0
1739983509.414,0.07,3.68,3.65,0.000,-0.267,0.269,0.0,0,0
1739983538.140,0.07,3.68,3.65,0.000,-0.275,0.278,0.0,0,0
1739983566.863,0.07,3.68,3.65,0.000,-0.263,0.266,0.0,0,0
1739983595.589,0.07,3.68,3.65,0.000,-0.271,0.274,0.0,0,0
1739983624.316,0.07,3.68,3.65,0.000,-0.263,0.265,0.0,0,0
1739983653.039,0.07,3.68,3.65,0.000,-0.275,0.277,0.0,0,0
1739983681.765,0.07,3.68,3.65,0.000,-0.262,0.265,0.0,0,0
1739983710.535,0.07,3.68,3.65,0.000,-0.272,0.275,0.0,0,0
1739983739.214,0.07,3.68,3.65,0.000,-0.258,0.260,0.0,0,0
1739983767.937,0.07,3.68,3.65,0.000,-0.270,0.272,0.0,0,0
1739983796.664,0.07,3.68,3.65,0.000,-0.257,0.260,0.0,0,0
1739983825.386,0.07,3.68,3.65,0.000,-0.269,0.271,0.0,0,0
1739983854.113,0.07,3.68,3.65,0.000,-0.260,0.262,0.0,0,0
1739983882.839,0.07,3.68,3.65,0.000,-0.270,0.273,0.0,0,0
1739983911.562,0.07,3.68,3.65,0.000,-0.261,0.264,0.0,0,0
1739983940.289,0.07,3.68,3.65,0.000,-0.270,0.274,0.0,0,0
1739983969.011,0.07,3.68,3.65,0.000,-0.264,0.267,0.0,0,0
1739983997.738,0.07,3.68,3.65,0.000,-0.273,0.275,0.0,0,0
1739984026.476,0.07,3.68,3.65,0.000,-0.260,0.262,0.0,0,0
1739984055.187,0.07,3.68,3.65,0.000,-0.267,0.270,0.0,0,0
1739984083.914,0.07,3.68,3.65,0.000,-0.257,0.259,0.0,0,0
1739984112.636,0.07,3.68,3.65,0.000,-0.265,0.268,0.0,0,0
1739984141.363,0.07,3.68,3.65,0.000,-0.262,0.264,0.0,0,0
1739984170.085,0.07,3.68,3.65,0.000,-0.260,0.263,0.0,0,0
1739984198.812,0.07,3.68,3.65,0.000,-0.264,0.267,0.0,0,0
1739984227.535,0.07,3.68,3.65,0.000,-0.259,0.261,0.0,0,0
1739984256.261,0.07,3.68,3.65,0.000,-0.270,0.273,0.0,0,0
1739984284.984,0.07,3.68,3.65,0.000,-0.260,0.262,0.0,0,0
1739984313.710,0.07,3.66,3.62,0.000,-0.379,0.382,0.0,0,0
1739984342.437,0.07,3.66,3.62,0.000,-0.398,0.400,0.0,0,0
1739984371.160,0.07,3.66,3.62,0.000,-0.372,0.374,0.0,0,0
1739984399.886,0.07,3.66,3.62,0.000,-0.368,0.370,0.0,0,0
1739984428.609,0.07,3.67,3.62,0.000,-0.360,0.363,0.0,0,0
1739984457.398,0.07,3.67,3.63,0.000,-0.341,0.343,0.0,0,0
1739984486.058,0.07,3.67,3.63,0.000,-0.343,0.345,0.0,0,0
1739984514.785,0.08,3.68,3.65,0.000,-0.259,0.261,0.0,0,0
1739984543.511,0.08,3.68,3.64,0.000,-0.268,0.271,0.0,0,0
1739984572.234,0.08,3.68,3.65,0.000,-0.258,0.260,0.0,0,0
1739984600.960,0.08,3.68,3.64,0.000,-0.264,0.267,0.0,0,0
1739984629.683,0.08,3.68,3.65,0.000,-0.256,0.258,0.0,0,0
1739984658.410,0.08,3.68,3.64,0.000,-0.266,0.267,0.0,0,0
1739984687.132,0.08,3.68,3.65,0.000,-0.255,0.258,0.0,0,0
1739984715.859,0.08,3.68,3.64,0.000,-0.266,0.268,0.0,0,0
1739984744.582,0.08,3.68,3.65,0.000,-0.256,0.259,0.0,0,0
1739984773.343,0.08,3.68,3.64,0.000,-0.262,0.264,0.0,0,0
1739984802.035,0.08,3.68,3.65,0.000,-0.253,0.256,0.0,0,0
1739984830.757,0.08,3.67,3.64,0.000,-0.259,0.262,0.0,0,0
1739984859.484,0.08,3.67,3.64,0.000,-0.263,0.265,0.0,0,0
1739984888.207,0.08,3.67,3.64,0.000,-0.257,0.259,0.0,0,0
1739984916.933,0.08,3.67,3.64,0.000,-0.267,0.269,0.0,0,0
1739984945.656,0.08,3.67,3.64,0.000,-0.261,0.263,0.0,0,0
1739984974.382,0.08,3.67,3.64,0.000,-0.274,0.276,0.0,0,0
1739985003.109,0.09,3.67,3.64,0.000,-0.269,0.271,0.0,0,0
1739985031.832,0.09,3.67,3.64,0.000,-0.283,0.286,0.0,0,0
1739985060.558,0.10,3.67,3.64,0.000,-0.275,0.278,0.0,0,0
1739985089.285,0.10,3.67,3.63,0.000,-0.323,0.325,0.0,0,0
1739985118.007,0.10,3.66,3.62,0.000,-0.348,0.351,0.0,0,0
1739985146.730,0.10,3.67,3.64,0.000,-0.281,0.284,0.0,0,0
1739985175.457,0.11,3.67,3.64,0.000,-0.268,0.271,0.0,0,0
1739985204.179,0.14,3.67,3.64,0.000,-0.279,0.281,0.0,0,0
1739985232.906,0.15,3.67,3.64,0.000,-0.267,0.270,0.0,0,0
1739985261.632,0.16,3.67,3.64,0.000,-0.278,0.280,0.0,0,0
1739985290.355,0.18,3.67,3.64,0.000,-0.267,0.269,0.0,0,0
1739985319.082,0.20,3.67,3.64,0.000,-0.278,0.280,0.0,0,0
1739985347.804,0.23,3.67,3.64,0.000,-0.265,0.268,0.0,0,0
1739985376.531,0.30,3.67,3.64,0.000,-0.275,0.278,0.0,0,0
1739985405.253,0.38,3.67,3.64,0.000,-0.263,0.266,0.0,0,0
1739985433.980,0.46,3.67,3.64,0.000,-0.273,0.275,0.0,0,0
1739985462.703,0.53,3.67,3.64,0.000,-0.262,0.265,0.0,0,0
1739985491.429,0.62,3.67,3.64,0.000,-0.268,0.270,0.0,0,0
1739985520.210,0.70,3.67,3.64,0.000,-0.266,0.269,0.0,0,0
1739985548.878,0.80,3.67,3.64,0.000,-0.263,0.265,0.0,0,0
1739985577.605,0.84,3.67,3.64,0.000,-0.269,0.272,0.0,0,0
1739985606.328,0.85,3.67,3.64,0.000,-0.261,0.263,0.0,0,0
1739985635.054,0.78,3.67,3.64,0.000,-0.272,0.275,0.0,0,0
1739985663.781,0.74,3.67,3.64,0.000,-0.258,0.261,0.0,0,0
1739985692.503,0.70,3.67,3.64,0.000,-0.266,0.269,0.0,0,0
1739985721.230,0.69,3.67,3.64,0.000,-0.255,0.257,0.0,0,0
1739985749.953,0.74,3.67,3.64,0.000,-0.264,0.266,0.0,0,0
1739985778.679,0.85,3.67,3.64,0.000,-0.252,0.254,0.0,0,0
1739985807.402,1.02,3.67,3.64,0.000,-0.263,0.265,0.0,0,0
1739985836.152,1.12,3.67,3.64,0.000,-0.251,0.254,0.0,0,0
1739985864.851,1.09,3.67,3.64,0.000,-0.264,0.266,0.0,0,0
1739985893.578,1.15,3.67,3.64,0.000,-0.253,0.255,0.0,0,0
1739985922.300,1.17,3.67,3.64,0.000,-0.265,0.267,0.0,0,0
1739985951.027,1.05,3.67,3.64,0.000,-0.253,0.256,0.0,0,0
1739985979.753,0.97,3.67,3.64,0.000,-0.265,0.268,0.0,0,0
1739986008.476,0.88,3.67,3.64,0.000,-0.253,0.255,0.0,0,0
1739986037.203,0.80,3.67,3.64,0.000,-0.262,0.264,0.0,0,0
1739986065.925,0.77,3.67,3.64,0.000,-0.247,0.250,0.0,0,0
1739986094.652,0.78,3.67,3.64,0.000,-0.261,0.264,0.0,0,0
1739986123.375,0.79,3.67,3.64,0.000,-0.248,0.250,0.0,0,0
1739986152.101,0.83,3.67,3.64,0.000,-0.259,0.261,0.0,0,0
1739986180.828,0.92,3.67,3.64,0.000,-0.251,0.254,0.0,0,0
1739986209.550,0.99,3.67,3.64,0.000,-0.249,0.252,0.0,0,0
1739986238.277,1.07,3.67,3.64,0.000,-0.252,0.254,0.0,0,0
1739986267.003,1.14,3.67,3.64,0.000,-0.246,0.248,0.0,0,0
1739986295.726,1.21,3.67,3.64,0.000,-0.255,0.258,0.0,0,0
1739986324.449,1.25,3.67,3.64,0.000,-0.246,0.249,0.0,0,0
1739986353.175,1.25,3.67,3.64,0.000,-0.254,0.256,0.0,0,0
1739986381.898,1.26,3.67,3.64,0.000,-0.242,0.244,0.0,0,0
1739986410.625,1.27,3.67,3.64,0.000,-0.251,0.252,0.0,0,0
1739986439.351,1.26,3.67,3.64,0.000,-0.243,0.245,0.0,0,0
1739986468.074,1.26,3.67,3.64,0.000,-0.249,0.252,0.0,0,0
1739986496.800,1.26,3.67,3.64,0.000,-0.235,0.238,0.0,0,0
1739986525.523,1.26,3.67,3.64,0.000,-0.244,0.247,0.0,0,0
1739986554.250,1.25,3.67,3.64,0.000,-0.235,0.238,0.0,0,0
1739986583.019,1.25,3.67,3.64,0.000,-0.245,0.248,0.0,0,0
1739986611.699,1.26,3.67,3.64,0.000,-0.234,0.236,0.0,0,0
1739986640.425,1.26,3.67,3.64,0.000,-0.244,0.246,0.0,0,0
1739986669.148,1.28,3.67,3.64,0.000,-0.231,0.234,0.0,0,0
1739986697.875,1.28,3.67,3.64,0.000,-0.244,0.246,0.0,0,0
1739986726.601,1.28,3.67,3.64,0.000,-0.232,0.235,0.0,0,0
1739986755.324,1.29,3.67,3.64,0.000,-0.242,0.244,0.0,0,0
1739986784.046,1.33,3.67,3.64,0.000,-0.228,0.230,0.0,0,0
1739986812.773,1.36,3.67,3.64,0.000,-0.243,0.245,0.0,0,0
1739986841.496,1.34,3.67,3.64,0.000,-0.235,0.238,0.0,0,0
1739986870.222,1.35,3.67,3.64,0.000,-0.235,0.237,0.0,0,0
1739986898.960,1.41,3.67,3.64,0.000,-0.236,0.239,0.0,0,0
1739986927.671,1.48,3.67,3.64,0.000,-0.233,0.236,0.0,0,0
1739986956.398,1.68,3.67,3.64,0.001,-0.241,0.243,0.0,0,0
1739986985.121,1.84,3.66,3.64,0.001,-0.234,0.237,0.0,0,0
1739987013.847,2.04,3.66,3.64,0.001,-0.244,0.247,0.0,0,0
1739987042.621,2.32,3.66,3.64,0.001,-0.236,0.239,0.0,0,0
1739987071.296,2.57,3.66,3.64,0.001,-0.250,0.253,0.0,0,0
1739987100.023,2.70,3.66,3.64,0.001,-0.237,0.239,0.0,0,0
1739987128.746,2.78,3.66,3.64,0.001,-0.240,0.242,0.0,0,0
1739987157.472,2.88,3.66,3.64,0.001,-0.234,0.237,0.0,0,0
1739987186.195,2.91,3.66,3.63,0.001,-0.253,0.255,0.0,0,0
1739987214.921,2.93,3.66,3.63,0.001,-0.242,0.245,0.0,0,0
1739987243.644,2.93,3.66,3.63,0.001,-0.253,0.256,0.0,0,0
1739987272.371,2.98,3.66,3.64,0.001,-0.236,0.238,0.0,0,0
1739987301.093,3.05,3.66,3.63,0.001,-0.250,0.252,0.0,0,0
1739987329.882,3.10,3.66,3.64,0.001,-0.234,0.237,0.0,0,0
1739987358.546,3.11,3.66,3.64,0.001,-0.242,0.245,0.0,0,0
1739987387.269,3.12,3.66,3.64,0.001,-0.233,0.236,0.0,0,0
1739987415.996,3.17,3.66,3.64,0.001,-0.238,0.240,0.0,0,0
1739987444.718,3.19,3.67,3.64,0.001,-0.207,0.210,0.0,0,0
1739987473.445,3.19,3.67,3.64,0.001,-0.202,0.205,0.0,0,0
1739987502.167,3.20,3.67,3.65,0.001,-0.185,0.188,0.0,0,0
1739987530.894,3.21,3.67,3.65,0.001,-0.182,0.185,0.0,0,0
1739987559.617,3.21,3.67,3.65,0.001,-0.185,0.188,0.0,0,0
1739987588.343,3.20,3.67,3.65,0.001,-0.187,0.190,0.0,0,0
1739987617.070,3.19,3.67,3.64,0.001,-0.199,0.201,0.0,0,0
1739987645.828,3.21,3.67,3.65,0.001,-0.178,0.181,0.0,0,0
1739987674.519,3.23,3.67,3.65,0.001,-0.187,0.189,0.0,0,0
1739987703.242,3.23,3.67,3.65,0.001,-0.178,0.181,0.0,0,0
1739987731.968,3.24,3.67,3.65,0.001,-0.186,0.188,0.0,0,0
1739987760.691,3.24,3.67,3.65,0.001,-0.174,0.176,0.0,0,0
1739987789.417,3.24,3.67,3.65,0.001,-0.183,0.186,0.0,0,0
1739987818.144,3.25,3.67,3.65,0.001,-0.188,0.191,0.0,0,0
